instance_id,language,article_id,source_path,topic_type,topic_title,body_tag,body_element_id,word_count,conref_targets,text
dita_body:0f6e355814b8fb83fd87,en,KA-04905_EN,en/KA-04905_EN/ka-04905_background.dita,concept,Background,conbody,,103,,"Previously, the processing network had to obtain lists of accounts from EDS or Cognos/IRIS that were identified in various operational reports and that required action. The Tracking All Work initiative has been developed to resolve the following issues: reports were difficult to use; reports were unavailable in PWS; many of the accounts listed did not require action, although there was no way to identify them ahead of time; and there was no integrated client perspective (i.e. no way to link clients appearing on different reports). The SharePoint site has been designed to filter out any reports where action is not required."
dita_body:46c4f79274279e4b92a3,en,KA-04905_EN,en/KA-04905_EN/ka-04905_enquiries.dita,concept,Enquiries,conbody,,34,,"[[ARTICLE-KA-05073]] (Snippet 26.0 content. Do not modify or delete. If additional guidance is required, send an enquiry via the National Business Expertise Tool (NEXO) Internal link (access is required). National Business Expertise Tool"
dita_body:b6783199474a0c4a036c,en,KA-04905_EN,en/KA-04905_EN/ka-04905_what_this_means_for_you.dita,concept,What this means for you,conbody,,183,en/common_notes/note_2828.dita#note_2828/reuse_note_2828,"You must no longer access these operational reports from the Electronic Document System (EDS). Instead, National Headquarters will automatically upload any accounts that require action to PWS as work items. The regions will manage and assign the work items. You can acces s PWS Naming Convention for Report Work Items – Wave ALL t hat includes all reports, their current report name and number and the new PWS work items. Once a PWS work item is assigned to you, look up the account in the SharePoint Digital Repository by entering the client’s Social Insurance Nu mber or account number. The SharePoint Digital Repository has been designed to eventually capture all reports for that client. Once you complete the required action, close the work item in PWS. If action on the account is not complete, the PWS item should be placed on hold until action is fully complete. Refer to the instructions on how to use the Reports SharePoint site . Process maps in iGrafx have been developed to support the work required for each of the operational reports. how to use the Reports SharePoint site iGrafx"
dita_body:182bfb1a4e91fd74639f,en,KA-04905_EN,en/KA-04905_EN/ka-04905_whats_new.dita,concept,What's new,conbody,,60,,"Effective October 2021, the following reports will be upl oaded to PWS: IO – Monthly End Review List (K8844) IO – Bill C-31 Control Report-Inactive Accounts (K6241) IO – Benefit Now Qualifying (D5048) (Quarterly) IO – Accounts with Zero/ Negative Net Pay (D5050) (Quarterly) Once uploaded to PWS, you can look up an account i n the Pensions Report Repository to obtain the related data. Pensions Report Repository"
dita_body:c1bf8ec11342314e9184,en,KA-04906_EN,en/KA-04906_EN/ka-04906_enquiries.dita,concept,Enquiries,conbody,,22,,"If additional guidance is required, send an enquiry via the Business Expertise Request Tool by following normal channels. Business Expertise Request Tool"
dita_body:84b8865b379ed562e09d,en,KA-04906_EN,en/KA-04906_EN/ka-04906_what_this_means_for_you.dita,concept,What this means for you,conbody,,164,,"Although applicants now have the option to submit an online application, it does not replace the paper Credit Split application and the processing of either of these applications remain the same. There will be no automation (e.g. auto data capturing, interrelationships established in ITRDS, auto adjudication) with the online application during this e-Service implementation. MSCA compiles the applicant’s information from the online application into a PDF format and sends that information to the Digital Repository in PWS. Processing staff will retrieve the online application under the Documents section within the associated PWS work item and process the application manually as per normal procedures. Applicants will continue to submit supporting documentation by mail or by dropping them off at the nearest Service Canada Centre. Refer to Online Applications for Canada Pension Plan and Credit Split Application . For more information on the implementation, refer to the Online Applications for Canada Pension Plan Credit Split Application Online CPP Credit Split Application in My Service Canada Account"
dita_body:8dca3795016def58dac1,en,KA-04906_EN,en/KA-04906_EN/ka-04906_whats_new.dita,concept,What's new,conbody,,94,,"Effective October 29, 2021, applicants are able to apply online for the CPP Credit Split through My Service Canada Account (MSCA). The online Credit Split application contains a dynamic component and will display a series of questions based on the information provided by the application. These questions will reflect the paper Application for a Canada Pension Plan Credit Split (upon separation or divorce) (ISP1901) form. As with all online applications, only the applicant can use online services via MSCA. Third party contacts are not authorized to use online services on behalf of the applicant."
dita_body:4edac3e0f229ed205761,en,KA-04908_EN,en/KA-04908_EN/ka-04908_background.dita,concept,Background,conbody,,106,,Client Engagement procedures involving early and frequent calls were approved nationally as a result of positive outcomes from the pilot. Updated procedures and newly created call scripts were published in October 2021; Service Delivery Bulletin 797—CPPD: Client Engagement Pilot announced that Client Engagement Procedures would be trialled nationally for initial application calls; Service Delivery Bulletin 681— CPPD Early Client Contact Guidelines announced that medical adjudicators at the initial level would stop making early client contact initial medical decision calls; and The Client Engagement Pilot was conducted in the Atlantic Region from January 2018 until December 2018. For further background information about Client Engagement CI (Continuous Improvement) Corner
dita_body:cfe7b0b1868c70a0f8c1,en,KA-04908_EN,en/KA-04908_EN/ka-04908_enquiries.dita,concept,Enquiries,conbody,,22,,"If additional guidance is required, send an enquiry via the Business Expertise Request Tool by following normal channels. Business Expertise Request Tool"
dita_body:1d13114d20694f795951,en,KA-04908_EN,en/KA-04908_EN/ka-04908_what_this_means_for_you.dita,concept,What this means for you,conbody,,103,,"Instructions for CPPD Processing Staff: These instructions are for staff processing initial CPPD applications only. For the updated procedures, Contact the Client by Telephone—Client Engagement For suggestions on how to phrase in formation , Call Scripts for Client Engagement It is important to follow the instructions provided in the procedures when leaving notes in ITRDS. Include the specific call tags (with an asterisk), and any additional information. This will ensure consistency and more accurate data collection. Instructions for Call Centre Staff: Refer to the Common Reference Tool ( CRT ) for additional information. CRT Instructions for In-Person Staff: Refer to the IMPACT for additional instructions. IMPACT"
dita_body:3494661007dfbf1345eb,en,KA-04908_EN,en/KA-04908_EN/ka-04908_whats_new.dita,concept,What's new,conbody,,133,,"In response to discussions in the regions and feedback collected, Client Engagement procedures and phone scripts involving early and frequent calls for initial CPPD applications have been updated. The goals of these updates are to improve the applicant experience and to create processes that are more efficient. The procedures include wording throughout to indicate when something has been updated or is new, including: when a call is mandatory; the number of mandatory calls; call exceptions; and direction for all staff contacting applicants by phone to ask about work activity. The updates to the procedures are effective on November 7, 2022. The updated procedures will supersede the procedures posted in October 2021. We will continue to monitor and gather information, and make improvements when necessary to ensure a positive experience for employees and applicants."
dita_body:441a54407cf58209d98f,en,KA-04909_EN,en/KA-04909_EN/ka-04909_call_scripts_for_client_engagement_work_tool.dita,concept,Call Scripts for Client Engagement (Work Tool),conbody,,247,en/common_notes/note_2829.dita#note_2829/reuse_note_2829,"These scripts are tools for you to use as a guide. They are examples of what to say during the CPPD Client Engagement calls at the initial level. If you are comfortable with the calls you make, the use of this tool is optional. How to use the following scripts Prior to the call, copy the script into a Word document so you can modify it, considering the following: < Angle brackets with grey highlight > represent specific information or options to select. Fill in the appropriate information between the < brackets > or select the appropriate option in the bracket < option 1 or option 2 >. Italic text are instructions only. The text may prompt you to choose the applicable bullets below the text. Follow the instructions to select the situation in the bullet and delete the bullets not applicable. The text may also prompt you to go onto another section to continue the call. Bullets contain information for specific situations—omit these if not applicable based on the instructions. If you require more information, (round brackets) contain a hyperlink to procedures. During the call: Normal text is the text to read aloud. Bold text are potential responses from the applicant. Follow the BOLD text based on the call response (e.g. No answer, answer). Read the text following the appropriate BOLD text response from the applicant (e.g. Able to talk, not able to talk). Refer to Contact the Client by Telephone—Client Engagement (Scenario) . Contact the Client by Telephone—Client Engagement (Scenario)"
dita_body:724ea44612c07d075696,en,KA-04909_EN,en/KA-04909_EN/ka-04909_ending_the_callall_cppd_employees_call__dcdc3481.dita,concept,Ending the call—All CPPD employees call script example,conbody,,66,,"Do you have any questions? Please contact us toll-free at 1-800-277-9914 if you have any additional questions. You can go online to see other benefits available to you, such as Employment Insurance, provincial social programs, Veterans Affairs Canada, Disability Tax Credit, through the benefits finder website at www.canadabenefits.gc.ca Internal link . www.canadabenefits.gc.ca Thank you for your time. Have a nice day."
dita_body:0fed8b77c4120223277d,en,KA-04909_EN,en/KA-04909_EN/ka-04909_medical_adjudicator_decision_callcriter_cb3c31d5.dita,concept,Medical Adjudicator Decision Call—Criteria not met script example Updated,conbody,,624,,"Continue from the Medical Adjudicator Development Call script example above. If you previously made a development call for this applicant, continue from the Starting the call-All CPPD employees script example above, omitting questions about work activity. You do not meet the criteria for a severe and prolonged disability according to the program ru les . Select the appropriate bullets: Regular Latest Possible Date of Onset (LPDOO) : While we recognize that you have limitations from your medical condition, the information on file does not support that these limitations would prevent you from being able to do all types of work now and in the future. < other reason > If a late applicant: While we recognize that you have limitations from your medical condition, we could not determine that your limitations prevented you from being able to do all types of work since < LPDOO >, when you last met the earnings and contributions requirement. If there are valid earnings after the LPDOO: While we recognize that you have limitations from your medical condition, we could not determine that your limitations prevented you from being able to do all types of work since < LPDOO >, when you last met the earnings and contributions requirement. Your earnings in < year(s) > support that as well. If there is a prorate date only: While we recognize that you have limitations from your medical condition, we could not determine that these limitations prevented you from being able to do all types of work on or before < prorate date > and continuously since then. If there is a prorate date and an LPDOO: While we recognize that you have limitations from your medical condition, we could not determine that these limitations prevented you from being able to do all types of work since < LPDOO >. We also could not use the prorated year of earnings because we could not determine that these limitations prevented you from being able to do all work on or before < prorate date >. In pay for the RTR pension 15 months or more: You have been receiving the Canada Pension Plan Retirement pension for 15 months or more so you are not entitled to the Canada Pension Plan Disability benefit. You also do not qualify for the Post-Retirement Disability Benefit because the information does not support that your limitations from your medical condition prevent you from being able to do all types of work. In pay for the RTR pension less than 15 months: While we recognize that you have limitations from your medical condition, the information on file does not support that your limitations would prevent you from being able to do all types of work. Therefore, we cannot consider you for either the Disability benefit or the Post-Retirement Disability Benefit. We will send you a letter explaining the reason for the decision. If you have further questions once you have read the letter, please contact the number in the letter for additional information. If you disagree with the decision, you can ask us to reconsider the decision, and someone will look at your file again. The letter I send will provide you with the steps on how to ask us to reconsider the decision. You must respond within 90 days by mail or online through your My Service Canada Account by visiting www.canada.ca/msca Internal link . www.canada.ca/msca If the applicant is 59 or older: You can apply for the early Retirement pension. If you apply within 90 days, we can use the date we received your Disability benefit application as the date of application. You can apply online through your My Service Canada Account at www.canada.ca/msca Internal link . www.canada.ca/msca Go to the Ending the call—All CPPD employees call script example below."
dita_body:a2d14d6692568176d32f,en,KA-04909_EN,en/KA-04909_EN/ka-04909_medical_adjudicator_development_call_sc_53fefaa8.dita,concept,Medical Adjudicator Development Call script example Updated,conbody,,957,,"Continue from the Starting the call — All CPPD employees script example above. If provisions are being considered, read the next statement and select the appropriate bullets below: We have provisions to help you meet the earnings and contributions criteria. If a late applicant: In your case, the last time you made enough contributions to the Canada Pension Plan was in < Latest Possible Date of Onset (LPDOO) >. This means that your disability must have been severe according to the program rules by that date and continuously since then. If there are valid earnings after the LPDOO : In your case, you last made enough contributions to the Canada Pension Plan in < LPDOO >. This means that your disability must have been severe according the program rules by this date and continuously to the present. You have earnings after this date, but not enough to extend your qualifying date. I need to determine if these earnings show that you had the capacity to work after < LPDOO >. Did your medical condition affect your ability to work in < years of valid earnings after the LPDOO >? YES —I will need to ask your employer to help us understand these years of earnings. Verify or obtain employer information. Go to the Ending the call—All CPPD employees call script example below. NO, was able to work past LPDOO — Go to the Medical Adjudicator Decision Call—Criteria not met script example below. If there is only a prorate date : In your case, you did not contribute enough to the Canada Pension Plan to meet the earnings and contributions requirement. However, you have some earnings in < prorate year > to give you a possible prorated qualifying period to the end of < prorate date >. This means that to qualify for the Disability benefit, your condition had to become severe according to the program rules on or before < prorate date > and continuously to the present. If there is a prorate date and an LPDOO : In your case, you last made enough contributions to the Canada Pension Plan in < LPDOO >. This means that your disability must have been severe according to the program rules by that date and continuously since then. You also have earnings in < prorate year > to give you a possible prorated qualifying period to the end of < prorate date >. This means that if I cannot find you disabled according to the program rules by < LPDOO >, then I need to find you disabled on or before < prorate date > and continuously to the present. In pay for the RTR pension for more than 15 months: A person cannot receive the Canada Pension Plan Retirement pension and Disability benefits at the same time. It also states that the earliest a person can be considered disabled is < 15 months OR 12 months when you have received the Disability benefit in the past 5 years > from the date we received the application. Our records show that you have been receiving the Canada Pension Plan Retirement pension for < 15 months or more OR 12 months or more >so you are only entitled for the Post-Retirement Disability Benefit if you are found disabled. In pay for the RTR pension less than 15 months : A person cannot receive the Canada Pension Plan Retirement pension and Disability benefits at the same time. If I can find that you were disabled according to the program rules, the date that you became disabled will determine if you will receive the Disability benefit or the Post-Retirement Disability Benefit. If there are international earnings: You last made enough contributions to the Canada Pension Plan in < LPDOO >. This means that your disability must have been severe according to the program rules by this date. If I cannot find your disability was severe by < LPDOO >, I will send your file to our International Operations Department who will see if your foreign earnings can extend your contributory period. Ask the applicant any questions you have about how their medical condition affects their ability to work. ( Refer to Severe Criterion—Work Capacity (Regular Employment, Self-Employment, Seasonal and Accommodated) (Scenario) or Severe Criterion—Assess Educational and Volunteer Activities (Action) .) Severe Criterion—Work Capacity (Regular Employment, Self-Employment, Seasonal and Accommodated) (Scenario) Severe Criterion—Assess Educational and Volunteer Activities (Action) If you are satisfied on a balance of probabilities that the applicant meets the severe and prolonged criteria, read the following statement. If you are not satisfied, proceed to the next section. I found that you meet the severe and prolonged criteria. Would you like a benefit officer to call you with the details about your benefit? Go to the Ending the call—All CPPD employees call script example below. Select the bullets applicable to this situation: Do you have more information to send in to support your application? Is there a < doctor OR other source > that will be able to provide me with information about your disability < specify time period if applicable >? Yes —< You can upload the documents through your My Service Canada Account by visiting www.canada.ca/msca Internal link or you can send the information in the mail ( provide address Internal link ) OR I will send a letter to < doctor OR other > to get this information. > I will send you a letter describing the information we require. If I do not receive the information by < Bring Forward date > ( refer to Bring Forward (BF) (Action) ), we will send a reminder letter. I will make a decision once I receive the information. If the information does not arrive by the deadline, I will make a decision with the information currently on the file. Go to the Ending the call—All CPPD employees call script example below. www.canada.ca/msca provide address Bring Forward (BF) (Action) No —If the severe and prolonged criteria is not met, go to the Medical Adjudicator Decision Call—Criteria not met script example below."
dita_body:25f0719d008015e077aa,en,KA-04909_EN,en/KA-04909_EN/ka-04909_program_support_clerk_initial_rapport_c_5b4780bf.dita,concept,Program Support Clerk Initial Rapport Call script example,conbody,,310,,"Continue from the Starting the call — A ll CPPD employees script example above. If sending the file to an SCBO for an earnings and contributions review: A benefit officer will decide if you meet the earnings and contributions criteria. A medical adjudicator will decide if you meet the severe and prolonged criteria. If the applicant is in pay for the RTR pension: You cannot receive the Retirement pension and the Disability benefit at the same time. If you are eligible for the Disability benefit, your Retirement pension will be cancelled in favour of the Disability benefit. If you are not eligible for the Disability benefit, you may be eligible for the Post-Retirement Disability Benefit. If you are eligible for this benefit, you will receive a flat rate in addition to your Retirement pension. If there is missing information: We are missing some information required to complete your application. Could you please tell me your < birth date, OR other >? We do not have the < consent form OR medical report OR other >. Before we can start working on your application, we require these documents. There are 2 ways you can get these to us: You can upload the documents through your My Service Canada Account by visiting www.canada.ca/msca Internal link . www.canada.ca/msca You can send the information in the mail ( provide address Internal link ) provide address I will send you a letter describing what we need from you. Our goal is to complete your application within 120 days. A Service Canada representative may call to confirm or request additional information before they make a decision. If more information is needed, it can take longer to reach a decision. Please contact us with any new information or newly scheduled doctors or specialists appointments through our 1-800 number. Go to the Ending the call—All CPPD employees call script example below."
dita_body:6ced79243e0fe0867bc8,en,KA-04909_EN,en/KA-04909_EN/ka-04909_scbo_decision_callcriteria_met_script_example.dita,concept,SCBO Decision Call—Criteria met script example,conbody,,836,,"Continue from the Starting the call — All CPPD employees script example above. I am calling to inform you that you meet the criteria for the < Disability benefit OR Post-Retirement Disability Benefit >. I have some information to give you . I will also send you a letter with all this information. The date you met the severe and prolonged criteria is < month, year >. Select the appropriate situation below: Regular: after the 4-month waiting period, your benefit < starts OR would have started > on < benefit start date > If they have questions about the Date of Onset (DOO), inform them that you will have a medical adjudicator call to explain it to them. If max retro and not in pay in past 5 years : This date is chosen because the program rules only allows us to go back 15 months before the date of application. With the 4-month waiting period, your benefit was effective < benefit start date >. This means you will receive a retroactive payment in a lump sum. If max retro and in pay in past 5 years: This date is chosen because the program rules only allow us go back 12 months before the date of application. Your benefit was effective < benefit start date >. This means you will receive a retroactive payment in a lump sum. If the applicant is receiving the RTR pension: If receiving the RTR pension and the DOO is before the RTR pension effective date: You cannot receive the Retirement pension and the Disability benefit at the same time. As you were disabled before you began receiving the Retirement pension, we will cancel the Retirement pension so that you can receive the Disability benefit. When you turn 65, the Disability benefit will convert back to the Retirement pension. Criteria met for the PRDB : As you < became disabled after you began receiving your Retirement pension OR have been receiving the Retirement pension for more than 15 months >, you are approved for the Post-Retirement Disability Benefit. This is a flat rate of < year's flat rate >, which will be paid to you in addition to your Retirement pension. If the applicant is in receipt of a SVR pension, select the appropriate bullet: D SB combined with an SVR pension: Your Survivor's pension and Disability benefit will be combined and your monthly payment of < total amount > will now be issued to you. PRDB combined with an SVR pension: When we combine 2 benefits with flat rates, we will only pay you the higher of the 2 flat rates. For you, the higher of the 2 rates is the Post-Retirement Disability Benefit. You will receive your Retirement and Survivor's pensions in 1 payment and the balance of the Post-Retirement Disability Benefit in a separate monthly payment. Your benefit is paid at the end of each month. If the applicant is receiving disability benefits from private insurance or provincial assistance, select the appropriate bullet below: It is your responsibility to inform your < private insurer OR provincial income assistance program > that you have been approved for a disability benefit through the Canada Pension Plan. You can send them a copy of the letter we send you. Since you signed a form allowing us to pay any retroactive amount directly to the < insurance company OR provincial income assistance program >, we will reimburse them for the period of < begin to end >. All details will be in the letter we will send to you. Confirm the following information, if not already confirmed during the development call: Our system indicates that you have < xx > children. Is this correct? We want to make sure that the Child Rearing Provision is appropriately applied to your account as it can increase the amount of your < Disability benefit OR Retirement pension currently in pay >. Do you or someone else have decision-making responsibility and parenting time for children under the age of 18?​ They could be eligible for the children's benefit. Do you have any children between the ages of 18 and 25 attending school full time? If so, they may apply for the children's benefit. They can apply online at www.canada.ca/msca Internal link . www.canada.ca/msca The Credit Split Provision divides contributions to the Canada Pension Plan for the time you were married or in a common law relationship. < Have you ever been divorced or separated from a marriage or common law relationship? OR Our information shows that you were < married OR common law > in < years > . Are there other relationships we should consider? > < You OR they > can visit www.canada.ca Internal link for the forms or would you prefer I send them in the mail? www.canada.ca If you disagree with our decision, you can ask us to reconsider it. I will send you a decision letter with instructions on how to ask for reconsideration. You must respond within 90 days by mail or online through your My Service Canada Account by visiting www.canada.ca/msca Internal link . www.canada.ca/msca Go to the Ending the call—All CPPD employees call script example below."
dita_body:7d383b07916260630ed0,en,KA-04909_EN,en/KA-04909_EN/ka-04909_scbo_decision_callcriteria_not_met_scri_9532a66f.dita,concept,SCBO Decision Call—Criteria not met script example,conbody,,108,,"Continue from the SCBO Development Call script example above. If you previously made a development call for this applicant, continue from the Starting the call-All CPPD employees script example above. Unfortunately, you do not have enough earnings and contributions to meet the criteria for the Disability benefit. We will send you a decision letter with instructions on how to ask us to reconsider the decision if you disagree. You must respond within 90 days by mail or online through your My Service Canada Account by visiting www.canada.ca/msca Internal link . www.canada.ca/msca Go to the Ending the call—All CPPD employees call script example below."
dita_body:49d3046292a8af214fc6,en,KA-04909_EN,en/KA-04909_EN/ka-04909_scbo_development_call_script_example_updated.dita,concept,SCBO Development Call script example Updated,conbody,,529,,"Continue from the Starting the call — All CPPD employees script example above. I must decide if you meet the earnings and contributions criteria before I send your file for the medical review. If provisions are applied, select the appropriate bullets: We have provisions to help you meet the earnings and contributions criteria. In your case, we were able to apply the < late applicant OR child rearing OR credit split OR prorate > provision(s). The Late Applicant Provision allows us to look at your past contributions to see if you would have met the contributory requirement if you had applied at an earlier date. The Child Rearing Provision allows us to consider the years you were caring for children under the age of seven. It can help you meet the earnings and contributions requirement or increase the amount of your benefits. Our information shows that you have < xx > children, is that correct? The Credit Split Provision divides Canada Pension Plan contributions for the time you and your former < spouse OR common law partner > lived together. It can help you meet the earnings and contributions requirement or increase the amount of your benefits. < Our information shows that you were < married OR common law > in < years > . Are there other relationships we should consider? OR Have you ever been divorced or separated from a marriage or common law relationship? > The Prorate Provision may help if you did not contribute enough to the Canada Pension Plan to meet the earnings and contributions requirement. You had some earnings in < year of prorate > that were not enough to make a valid contribution for that year. However, the partial year of earnings can be used if your medical condition was severe on or before < prorate date >. With < this OR these > provision(s), you meet the earnings and contributions requirement until < date >. Your disability must have been severe according to the program rules by this date and continuously to the present to be eligible for a Disability benefit. Are there any unreported earnings we may not have? Outstanding information indicated You can upload the documents through your My Service Canada Account by visiting www.canada.ca/msca Internal link or you can send the information in the mail ( provide address Internal link ). www.canada.ca/msca provide address I will develop to < source >. I will send you a letter with this information. If we do not receive the information by < Bring Forward date > (refer to Bring Forward (BF) (Action) ), we will send a reminder letter. We will continue processing your application once we receive this information. If the information does not arrive, we will make a decision with the information currently on the file. Bring Forward (BF) (Action) Go to the Ending the call—All CPPD employees call script example below. No outstanding information, ready for medical adjudication Thank you for answering my questions. I will send your application to a medical adjudicator who will decide if there is enough medical information to make a decision. Go to the Ending the call—All CPPD employees call script example below. No outstanding information, applicant does not qualify on earnings and contributions Go to the SCBO Decision Call—Criteria not met script example below."
dita_body:25d413dd1f4b0fa2dfa8,en,KA-04909_EN,en/KA-04909_EN/ka-04909_starting_the_callall_cppd_employees_scr_6a3df955.dita,concept,Starting the call—All CPPD employees script example,conbody,,352,,"Hi, may I speak with < applicant's first and last name >? I am < your name > calling from Service Canada. Do you have a few minutes, or would you like me to call you back? Not able to talk : Can we arrange a day and time when you are available in the next week for me to call you back? End call Able to talk : Thank you. Before we continue, I need to confirm I am talking to the correct person. Can you please state your full name and the last 3 digits of your Social Insurance Number? (Refer to Authenticate a Client or an Authorized Representative During a Phone Call (Action) .) Authenticate a Client or an Authorized Representative During a Phone Call (Action) I am calling about your application for a Disability benefit through the Canada Pension Plan. I need to verify the date that you stopped working. Have you returned to work or are planning to return to work? Are you participating in volunteer or educational activities? If applicant indicates work, volunteer, or educational activity: Can you tell me more about that activity? Where do you perform that activity? How many hours do you participate? Are you paid for that activity? How much? Document details on call record. In order to qualify for a Canada Pension Plan Disability benefit, you must: be between the ages of 18 and 65; have < 4 OR with 25 years of valid contributions 3 > years of valid contributions to the Canada Pension Plan in the last 6 years; and have a medical condition that is severe and prolonged according to the program rules . ""Severe"" means you have a mental and/or physical disability that regularly stops you from doing any type of work. ""Prolonged"" means the disability is long-term and of indefinite duration or is likely to result in death. Go to the next applicable section below: Program Support Clerk Initial Rapport Call script example SCBO Development Call script example SCBO Decision Call—Criteria not met script example SCBO Decision Call—Criteria met script example Medical Adjudicator (MA) Development Call script example MA Decision Call—Criteria not met script example"
dita_body:eabc711627c7fcd25947,en,KA-04909_EN,en/KA-04909_EN/ka-04909_voicemail_call_script_examplesall_cppd_employees.dita,concept,Voicemail call script examples—All CPPD employees,conbody,,78,en/common_notes/note_2830.dita#note_2830/reuse_note_2830,"This is < your name > calling from Service Canada. I will send you a letter in the mail. If you would like to speak to me after receiving your letter, please call 1-800-277-9914 and an agent will ask me to call you. Thank you. This is <y our name > from Service Canada. I need to speak to you. < Please call me back at < direct number OR 1-800-277-9914 > OR I will try phoning back on < date > at < time >>. Thank you."
dita_body:30d828bd50aa93e88f1c,en,KA-04912_EN,en/KA-04912_EN/ka-04912_completeness_of_application.dita,concept,Completeness of application,conbody,,107,,"For certain countries' benefit applications, you will not be required to ensure that the application has been fully completed. In others, you must review what sections or fields are mandatory and request their completion if not already done so by the applicant. If the applicant did not complete any of the required sections, you must return the entire original copy of the application to them (retain a certified copy on file) and clearly indicate in the accompanying letter what needs to be completed. If the applicant does not return the application after the bring forward process, the certified copy will be sent to the other country as is."
dita_body:78d4a35afb41238f20d9,en,KA-04912_EN,en/KA-04912_EN/ka-04912_completion_of_the_liaison_and_forwardin_988638ac.dita,concept,Completion of the liaison and forwarding the application,conbody,,114,,"Once the foreign benefit application has been reviewed and all possible information and documentation has been collected, a liaison form must be completed to be sent with the application to the other country. When completing fields related to the applicant or deceased contributor, only enter information that has been verified through information in ITRDS, or documentation in the regional or International Operations file. If a certain data element cannot not be validated (e.g. date of death, citizenship), do not provide that information on the liaison form. Once the liaison has been completed and the application is ready to be sent, the package can be sent by mail, through Canada Post's Connect or both."
dita_body:f61280b25cb5ba8a805a,en,KA-04912_EN,en/KA-04912_EN/ka-04912_did_the_applicant_die_before_their_fore_094c7d33.dita,concept,Did the applicant die before their foreign benefit application was transferred to the other country?,conbody,,61,,"If the applicant died before their application was transferred to the other country, treat the application as you would for a living client. However, on the liaison form, you must state the applicant's date of death as well as any verified estate or legal representative information. To enter a date of death, if required, Manage a Person Record in Cúram (Action)"
dita_body:91015b30d8ee83183d4b,en,KA-04912_EN,en/KA-04912_EN/ka-04912_documentation_requirements.dita,concept,Documentation requirements,conbody,,347,en/common_notes/note_2832.dita#note_2832/reuse_note_2832,"The documentation requirements for a foreign benefit application will vary by country and by benefit type. You must review the country's requirements to determine when documents are required: to be sent with the application to the other country; or to validate a client's information. Documents to be sent to with the application In some cases, the other country does not require the Department to obtain all of the necessary documents needed to process the application as they will contact the applicant directly for any missing information or documents. In other cases, you may be required to contact the applicant to obtain documentation. If the applicant does not respond to requests for the documents, or does not provide everything that is required, the application will be sent without the requested documentation. In all cases, if the applicant submits any supporting documentation, it must be sent to the other country along with the application. If the applicant submits original documents, certified copies must be sent to the other country and the originals returned to the applicant, unless the other country requires the original documents. Validating client information In addition to ensuring that any documents required by the other country are sent with the application, you may also be responsible for obtaining documents to support the validation of client information on the liaison or application form. Normally, this information can be validated through ITRDS, Cúram or documentation on the IO) file. In certain situations, the other country may require validation of certain data elements that cannot be validated through ITRDS or the IO file. In these cases, you must first determine if the information could be located in the regional processing centre file. If not, the applicant must be contacted to request that they provide the required documentation to validate the information. However, if the other country does not require the completeness of documentation, you will not need to request documents (from the applicant or regional file) to support the validation of the applicant or deceased's information. Only information that is readily available will be provided on the liaison form."
dita_body:10983ce585e87ecacd08,en,KA-04912_EN,en/KA-04912_EN/ka-04912_does_correspondence_need_to_be_sent_to__4ccbdc91.dita,concept,Does correspondence need to be sent to the applicant of a death or survivor benefit application?,conbody,,39,en/common_notes/note_2836.dita#note_2836/reuse_note_2836,"In order to send correspondence to the applicant through the Corporate Correspondence Tool, you must add the applicant to the deceased's Cúram profile as a Post Mortem Business contact. Third Party Contacts—Add, View, Edit, and Delete in Cúram (Action)"
