"item1_index","item2_index","item1_node_id","item2_node_id","embedding_similarity","cross_encoder_score","final_relationship_type","final_analysis","is_borderline","classification_source","llm_review_status","item1_node_type","item1_article_path","item1_article_title","item1_language","item1_topic_path","item1_source_element_path","item1_element_id","item1_conref_targets","item1_text","item2_node_type","item2_article_path","item2_article_title","item2_language","item2_topic_path","item2_source_element_path","item2_element_id","item2_conref_targets","item2_text","item1_original_content","item2_original_content"
"127","3072","dita_document:a308248055595a05c62e","dita_document:a9d1c2fe110dde4d08b5","0.9688899517059326","0.99849814","duplicate/semantic duplicate","Both passages provide the same scoped information regarding the Ministry's policy on email communication, with slight variations in wording. They both state that the Ministry will record an email address in the SERTI but do not approve email as a method of communication with clients or their legal representatives.","True","llm_borderline","reviewed","dita_document","note_c_0128.dita","Note","","","note_c_0128.dita","","","Note Avertissement : Pour l'instant, le Ministère s'engage à consigner uneadresse courriel d'un contact dans le SERTI , mais le courriel n'est pas une méthode approuvée pour communiquer avec les clients ou leurs représentants légaux. Ne communiquez pas avec la tierce partie par courriel .","dita_document","note_c_3073.dita","Note","","","note_c_3073.dita","","","Note Avertissement : À l'heure actuelle, le Ministère s'engage à enregistrer l'adresse courriel d'un demandeur dans le SERTI , mais le courriel n'est pas une méthode approuvée de communication avec les clients ou les représentants légaux. Ne communiquez pas avec le demandeur de tierce partie par courriel.","Note Avertissement : Pour l'instant, le Ministère s'engage à consigner uneadresse courriel d'un contact dans le SERTI , mais le courriel n'est pas une méthode approuvée pour communiquer avec les clients ou leurs représentants légaux. Ne communiquez pas avec la tierce partie par courriel .","Note Avertissement : À l'heure actuelle, le Ministère s'engage à enregistrer l'adresse courriel d'un demandeur dans le SERTI , mais le courriel n'est pas une méthode approuvée de communication avec les clients ou les représentants légaux. Ne communiquez pas avec le demandeur de tierce partie par courriel."
"3330","3331","dita_document:8202acb899736b30f0ba","dita_document:e900f3f4f07c2102d4d2","0.9688445925712584","0.99961734","duplicate/semantic duplicate","CrossEncoder, embedding, and lexical overlap strongly support duplication.","False","cross_encoder","not_needed","dita_document","note_c_3331.dita","Callout","","","note_c_3331.dita","","","Callout Exception Le demandeur doit soumettre le formulaire Renseignements requis par les autorités de pension en Inde pour traiter votre demande de pension indienne sous le Régime de retraite des employés qui doit contenir les renseignements suivants : Nom de l'agence, du gouvernement de l'état ou du département où le demandeur a travaillé la dernière fois; Nom et adresse de l'autorité qui maintient le compte de pension du demandeur; Numéro de compte et numéro d'employé du demandeur avec l'employeur en Inde; et Numéro de téléphone du demandeur. Si le demandeur ne fournit pas tous les renseignements ci-dessus, une note doit être ajoutée à la section 4.5 du formulaire de liaison pour que l'Inde en soit avisée.","dita_document","note_c_3332.dita","Callout","","","note_c_3332.dita","","","Callout Exception Le demandeur doit soumettre le formulaire Renseignements requis par les autorités de pension en Inde pour traiter votre demande de pension indienne sous le Régime de retraite des employés qui doit contenir les renseignements suivants : Nom de l'agence, du gouvernement de l'état ou du département où la personne décédée a travaillé la dernière fois; Nom et adresse de l'autorité qui maintient le compte de pension de la personne décédée; Numéro de compte et numéro d'employé de la personne décédée avec l'employeur en Inde; et Numéro de téléphone du demandeur. Si le demandeur ne fournit pas tous les renseignements ci-dessus, une note doit être ajoutée à la section 4.5 du formulaire de liaison pour que l'Inde en soit avisée.","Callout Exception Le demandeur doit soumettre le formulaire Renseignements requis par les autorités de pension en Inde pour traiter votre demande de pension indienne sous le Régime de retraite des employés qui doit contenir les renseignements suivants : Nom de l'agence, du gouvernement de l'état ou du département où le demandeur a travaillé la dernière fois; Nom et adresse de l'autorité qui maintient le compte de pension du demandeur; Numéro de compte et numéro d'employé du demandeur avec l'employeur en Inde; et Numéro de téléphone du demandeur. Si le demandeur ne fournit pas tous les renseignements ci-dessus, une note doit être ajoutée à la section 4.5 du formulaire de liaison pour que l'Inde en soit avisée.","Callout Exception Le demandeur doit soumettre le formulaire Renseignements requis par les autorités de pension en Inde pour traiter votre demande de pension indienne sous le Régime de retraite des employés qui doit contenir les renseignements suivants : Nom de l'agence, du gouvernement de l'état ou du département où la personne décédée a travaillé la dernière fois; Nom et adresse de l'autorité qui maintient le compte de pension de la personne décédée; Numéro de compte et numéro d'employé de la personne décédée avec l'employeur en Inde; et Numéro de téléphone du demandeur. Si le demandeur ne fournit pas tous les renseignements ci-dessus, une note doit être ajoutée à la section 4.5 du formulaire de liaison pour que l'Inde en soit avisée."
"202","1564","dita_document:34173cabe628b05d8542","dita_document:51dcc8bf1bdafdccaf60","0.9687339663505554","0.9998035","duplicate/semantic duplicate","Both passages convey the same information regarding the handling of a surplus payment in the SMGP and its implications for Cúram, despite slight variations in wording.","True","llm_borderline","reviewed","dita_document","note_c_0203.dita","Note","","","note_c_0203.dita","","","Note Remarque : S'il y a un plus-payé dans le SMGP seulement et qu'il n'y en a pas dans Cúram, Cúram ne saura pas qu'il y a un plus-payé et émettra automatiquement les arrérages. À ce moment, aucun recouvrement n'aura lieu.","dita_document","note_c_1565.dita","Note","","","note_c_1565.dita","","","Note Remarque : S'il y a un plus-payé dans le SMGP seulement et qu'il n'y en a pas dans Cúram, Cúram ne sera pas informé de ce plus-payé et émettra automatiquement les arrérages. Dans ce cas, aucun recouvrement n’aura lieu au moment de l’émission des arrérages.","Note Remarque : S'il y a un plus-payé dans le SMGP seulement et qu'il n'y en a pas dans Cúram, Cúram ne saura pas qu'il y a un plus-payé et émettra automatiquement les arrérages. À ce moment, aucun recouvrement n'aura lieu.","Note Remarque : S'il y a un plus-payé dans le SMGP seulement et qu'il n'y en a pas dans Cúram, Cúram ne sera pas informé de ce plus-payé et émettra automatiquement les arrérages. Dans ce cas, aucun recouvrement n’aura lieu au moment de l’émission des arrérages."
"272","3081","dita_document:928fceff097f96625358","dita_document:ba2ffadef1518e68b62c","0.9687050580978394","0.99461293","duplicate/semantic duplicate","Both passages provide the same warning regarding the use of email for communication with clients or legal representatives, stating that email is not an approved method. They both mention the Ministry's practice of recording email addresses in the SERTI system, with slight variations in wording and the subject (one mentions 'contact person' while the other mentions 'applicant').","True","llm_borderline","reviewed","dita_document","note_c_0273.dita","Note","","","note_c_0273.dita","","","Note Avertissement : À l’heure actuelle, le Ministère s'engage à consigner l'adresse courriel d'une personne contact dans le SERTI , mais le courriel n'est pas une méthode approuvée pour communiquer avec les clients ou les représentants légaux. Ne communiquez pas avec la tierce partie par courriel.","dita_document","note_c_3082.dita","Note","","","note_c_3082.dita","","","Note Avertissement : Pour l'instant, le Ministère consigne les adresses électroniques d'un demandeur dans le SERTI , mais le courrier électronique n'est pas une méthode approuvée pour communiquer avec les clients ou les représentants légaux. Ne communiquez pas avec le demandeur par courriel.","Note Avertissement : À l’heure actuelle, le Ministère s'engage à consigner l'adresse courriel d'une personne contact dans le SERTI , mais le courriel n'est pas une méthode approuvée pour communiquer avec les clients ou les représentants légaux. Ne communiquez pas avec la tierce partie par courriel.","Note Avertissement : Pour l'instant, le Ministère consigne les adresses électroniques d'un demandeur dans le SERTI , mais le courrier électronique n'est pas une méthode approuvée pour communiquer avec les clients ou les représentants légaux. Ne communiquez pas avec le demandeur par courriel."
"3323","3324","dita_document:5ca7309e1ec0ce0ae8fa","dita_document:beb89b91f15524c674a4","0.9684937596321106","0.9998317","duplicate/semantic duplicate","CrossEncoder, embedding, and lexical overlap strongly support duplication.","False","cross_encoder","not_needed","dita_document","note_c_3324.dita","Note","","","note_c_3324.dita","","","Note Remarque : Ce champ peut demeurer vide seulement si le demandeur a fourni son prénom et son nom de famille, tous les noms antérieurs (le cas échéant), le nom de jeune fille de sa mère ainsi que la date et le lieu de naissance.","dita_document","note_c_3325.dita","Note","","","note_c_3325.dita","","","Note Remarque : Ce champ peut demeurer vide seulement si le demandeur a fourni le prénom et le nom de famille, tous les noms antérieurs (le cas échéant), le nom de jeune fille de la mère ainsi que la date et le lieu de naissance de la personne décédée.","Note Remarque : Ce champ peut demeurer vide seulement si le demandeur a fourni son prénom et son nom de famille, tous les noms antérieurs (le cas échéant), le nom de jeune fille de sa mère ainsi que la date et le lieu de naissance.","Note Remarque : Ce champ peut demeurer vide seulement si le demandeur a fourni le prénom et le nom de famille, tous les noms antérieurs (le cas échéant), le nom de jeune fille de la mère ainsi que la date et le lieu de naissance de la personne décédée."
"199","1108","dita_document:350ac6662444ede966f8","dita_document:58b7c88afa5017d10a29","0.968396544456482","0.99762934","duplicate/semantic duplicate","Both passages provide the same scoped information regarding the steps to be followed when existing evidence is modified or new evidence is added, including the evaluation of evidence accuracy and the suggestion for further review if expected results are not achieved. The wording is slightly different, but the core message and instructions are identical.","True","llm_borderline","reviewed","dita_document","note_c_0200.dita","Note","","","note_c_0200.dita","","","Note Remarque : Cette étape devrait être complétée lorsqu'une preuve existante est modifiée ou qu'une nouvelle preuve est ajoutée. Elle est suivie pour évaluer si les preuves sont exactes et propose un examen plus approfondi lorsque vous n'obtenez pas les résultats prévus. Cette étape fournit un aperçu de la détermination de la période d'admissibilité et des montants du droit du demandeur.","dita_document","note_c_1109.dita","Note","","","note_c_1109.dita","","","Note Remarque : Cette étape doit être suivie lorsque des preuves existantes sont modifiées ou qu'une nouvelle preuve est ajoutée. Elle sert à évaluer si les preuves sont exactes et suggère un examen plus approfondi si vous n'obtenez pas les résultats attendus. Cette étape fournit un aperçu de la détermination de la période d'admissibilité et des montants auxquels le demandeur a droit. Avant de vérifier l'admissibilité potentielle, vous devez cliquer sur Soumettre de nouveau dans le coin supérieur droit de l'écran.","Note Remarque : Cette étape devrait être complétée lorsqu'une preuve existante est modifiée ou qu'une nouvelle preuve est ajoutée. Elle est suivie pour évaluer si les preuves sont exactes et propose un examen plus approfondi lorsque vous n'obtenez pas les résultats prévus. Cette étape fournit un aperçu de la détermination de la période d'admissibilité et des montants du droit du demandeur.","Note Remarque : Cette étape doit être suivie lorsque des preuves existantes sont modifiées ou qu'une nouvelle preuve est ajoutée. Elle sert à évaluer si les preuves sont exactes et suggère un examen plus approfondi si vous n'obtenez pas les résultats attendus. Cette étape fournit un aperçu de la détermination de la période d'admissibilité et des montants auxquels le demandeur a droit. Avant de vérifier l'admissibilité potentielle, vous devez cliquer sur Soumettre de nouveau dans le coin supérieur droit de l'écran."
"784","834","dita_document:d6db6ba8ea1c67458a39","dita_document:bf72a79e53c568bffe3e","0.9682830572128296","0.9984798","duplicate/semantic duplicate","Both passages convey the same essential information regarding the use of SERTI to record email addresses, the commitment of the Ministry to record these addresses, and the prohibition of email communication due to privacy concerns, albeit with slight variations in wording.","True","llm_borderline","reviewed","dita_document","note_c_0785.dita","Note","","","note_c_0785.dita","","","Note Remarque : Vous devez utiliser le SERTI pour consigner l'adresse courriel du demandeur lorsque celle-ci figure sur une demande ou un formulaire. À l'heure actuelle, le Ministère s'engage à consigner l'adresse courriel du demandeur dans le SERTI , mais le courriel n'est pas une méthode approuvée de communication avec le demandeur en raison de préoccupations liées à des préoccupations liées à la protection de la vie privée. Ne communiquez pas avec le demandeur par courriel.","dita_document","note_c_0835.dita","Note","","","note_c_0835.dita","","","Note Remarque : Vous devez utiliser le SERTI pour enregistrer l'adresse courriel de la personne lorsqu'elle est fournie sur sa demande ou son formulaire. À l'heure actuelle, le Ministère s'est engagé à enregistrer l'adresse courriel d'un demandeur dans le SERTI , mais le courriel n'est pas une méthode approuvée de communication en raison de préoccupations relatives à la protection des renseignements personnels. Ne communiquez pas avec la personne par courriel.","Note Remarque : Vous devez utiliser le SERTI pour consigner l'adresse courriel du demandeur lorsque celle-ci figure sur une demande ou un formulaire. À l'heure actuelle, le Ministère s'engage à consigner l'adresse courriel du demandeur dans le SERTI , mais le courriel n'est pas une méthode approuvée de communication avec le demandeur en raison de préoccupations liées à des préoccupations liées à la protection de la vie privée. Ne communiquez pas avec le demandeur par courriel.","Note Remarque : Vous devez utiliser le SERTI pour enregistrer l'adresse courriel de la personne lorsqu'elle est fournie sur sa demande ou son formulaire. À l'heure actuelle, le Ministère s'est engagé à enregistrer l'adresse courriel d'un demandeur dans le SERTI , mais le courriel n'est pas une méthode approuvée de communication en raison de préoccupations relatives à la protection des renseignements personnels. Ne communiquez pas avec la personne par courriel."
"3072","3081","dita_document:a9d1c2fe110dde4d08b5","dita_document:ba2ffadef1518e68b62c","0.9682394862174988","0.99102044","duplicate/semantic duplicate","Both passages convey the same information regarding the Ministry's current practice of recording email addresses in SERTI and the disapproval of email as a communication method with clients or legal representatives, despite slight variations in wording.","True","llm_borderline","reviewed","dita_document","note_c_3073.dita","Note","","","note_c_3073.dita","","","Note Avertissement : À l'heure actuelle, le Ministère s'engage à enregistrer l'adresse courriel d'un demandeur dans le SERTI , mais le courriel n'est pas une méthode approuvée de communication avec les clients ou les représentants légaux. Ne communiquez pas avec le demandeur de tierce partie par courriel.","dita_document","note_c_3082.dita","Note","","","note_c_3082.dita","","","Note Avertissement : Pour l'instant, le Ministère consigne les adresses électroniques d'un demandeur dans le SERTI , mais le courrier électronique n'est pas une méthode approuvée pour communiquer avec les clients ou les représentants légaux. Ne communiquez pas avec le demandeur par courriel.","Note Avertissement : À l'heure actuelle, le Ministère s'engage à enregistrer l'adresse courriel d'un demandeur dans le SERTI , mais le courriel n'est pas une méthode approuvée de communication avec les clients ou les représentants légaux. Ne communiquez pas avec le demandeur de tierce partie par courriel.","Note Avertissement : Pour l'instant, le Ministère consigne les adresses électroniques d'un demandeur dans le SERTI , mais le courrier électronique n'est pas une méthode approuvée pour communiquer avec les clients ou les représentants légaux. Ne communiquez pas avec le demandeur par courriel."
"82","97","dita_document:763d414f196205e1e331","dita_document:2ff29be1d0d461c60de3","0.9681921005249025","0.9990952","duplicate/semantic duplicate","CrossEncoder, embedding, and lexical overlap strongly support duplication.","False","cross_encoder","not_needed","dita_document","note_c_0083.dita","Note","","","note_c_0083.dita","","","Note Remarque : Le NAS n'est pas requis si vous pouvez identifier le client par son nom et sa date de naissance. Pour de plus amples renseignements, consultez Trouver le client dans le SERTI (démarche) . Si le client ne peut être identifié, communiquez avec lui et demandez-lui son NAS. Consultez Trouver le client dans le SERTI (démarche) Demander de la documentation ou des renseignements par téléphone ou par la poste (démarche) Trouver le client dans le SERTI (démarche) Demander de la documentation ou des renseignements par téléphone ou par la poste (démarche)","dita_document","note_c_0098.dita","Note","","","note_c_0098.dita","","","Note Remarque : Le NAS n'est pas requis si vous pouvez identifier le client par son nom et sa date de naissance. Pour de plus amples renseignements, consultez Trouver un client dans le SERTI (démarche) . Si le client ne peut être identifié, communiquez avec lui pour lui demander son NAS. Trouver un client dans le SERTI (démarche) Trouver un client dans le SERTI (démarche)","Note Remarque : Le NAS n'est pas requis si vous pouvez identifier le client par son nom et sa date de naissance. Pour de plus amples renseignements, consultez Trouver le client dans le SERTI (démarche) . Si le client ne peut être identifié, communiquez avec lui et demandez-lui son NAS. Consultez Trouver le client dans le SERTI (démarche) Demander de la documentation ou des renseignements par téléphone ou par la poste (démarche) Trouver le client dans le SERTI (démarche) Demander de la documentation ou des renseignements par téléphone ou par la poste (démarche)","Note Remarque : Le NAS n'est pas requis si vous pouvez identifier le client par son nom et sa date de naissance. Pour de plus amples renseignements, consultez Trouver un client dans le SERTI (démarche) . Si le client ne peut être identifié, communiquez avec lui pour lui demander son NAS. Trouver un client dans le SERTI (démarche) Trouver un client dans le SERTI (démarche)"
"4231","4665","dita_document:a0ac5083959a781767d3","dita_document:e439d7c95fcae36af503","0.9681894779205322","0.9998443","duplicate/semantic duplicate","CrossEncoder, embedding, and lexical overlap strongly support duplication.","False","cross_encoder","not_needed","dita_document","note_c_4232.dita","Note","","","note_c_4232.dita","","","Note Remarque : Ce champ s'affiche seulement si Canada est sélectionné dans le champ Pays .","dita_document","note_c_4666.dita","Note","","","note_c_4666.dita","","","Note Remarque : Ce champ s'affiche seulement si vous avez sélectionné Canada dans le champ Pays .","Note Remarque : Ce champ s'affiche seulement si Canada est sélectionné dans le champ Pays .","Note Remarque : Ce champ s'affiche seulement si vous avez sélectionné Canada dans le champ Pays ."
"1560","4736","dita_document:86df9b163c42d22f8f1f","dita_document:24daacb9198d69511883","0.9680032134056092","0.9994881","duplicate/semantic duplicate","Both passages convey the same information regarding the handling of overpayments in the SMGP and Cúram systems, despite slight variations in wording. They both state that if an overpayment is established only in the SMGP, Cúram will not be aware of it and will automatically issue arrears, with no recovery taking place in this situation.","True","llm_borderline","reviewed","dita_document","note_c_1561.dita","Note","","","note_c_1561.dita","","","Note Remarque : S’il y a un plus-payé dans le SMGP uniquement et non dans Cúram, Cúram n'aura pas connaissance du plus-payé et émettra automatiquement les arrérages. À l'heure actuelle, il n'y aura aucun recouvrement dans cette situation.","dita_document","note_c_4737.dita","Note","","","note_c_4737.dita","","","Note Remarque : Si un plus-payé est établi uniquement dans le SMGP , Cúram n'en aura pas connaissance et émettra automatiquement le moins-payé ou les arrérages. Pour l'instant, aucun recouvrement n'aura lieu dans une telle situation.","Note Remarque : S’il y a un plus-payé dans le SMGP uniquement et non dans Cúram, Cúram n'aura pas connaissance du plus-payé et émettra automatiquement les arrérages. À l'heure actuelle, il n'y aura aucun recouvrement dans cette situation.","Note Remarque : Si un plus-payé est établi uniquement dans le SMGP , Cúram n'en aura pas connaissance et émettra automatiquement le moins-payé ou les arrérages. Pour l'instant, aucun recouvrement n'aura lieu dans une telle situation."
"4322","4324","dita_document:e62ab40d5615ad7f7dc0","dita_document:454e9ed69fd34667d22b","0.9679362177848816","0.99988437","duplicate/semantic duplicate","CrossEncoder, embedding, and lexical overlap strongly support duplication.","False","cross_encoder","not_needed","dita_document","note_c_4323.dita","Note","","","note_c_4323.dita","","","Note Remarque : Sélectionnez soit Déclaré par une partie externe ou Déclaré par écrit par une partie externe s'il a été déclaré par une tierce partie et indiquez que le déclarant était une tierce partie dans le champ Commentaires .","dita_document","note_c_4325.dita","Note","","","note_c_4325.dita","","","Note Remarque : Sélectionnez Déclaré par une partie externe ou Déclaré par écrit par une partie externe si les renseignements ont été fournis par une tierce partie, et indiquez que le déclarant était une tierce partie dans le champ Commentaires .","Note Remarque : Sélectionnez soit Déclaré par une partie externe ou Déclaré par écrit par une partie externe s'il a été déclaré par une tierce partie et indiquez que le déclarant était une tierce partie dans le champ Commentaires .","Note Remarque : Sélectionnez Déclaré par une partie externe ou Déclaré par écrit par une partie externe si les renseignements ont été fournis par une tierce partie, et indiquez que le déclarant était une tierce partie dans le champ Commentaires ."
"3822","3823","dita_document:b3a19bf6023d44aa227c","dita_document:2d61bad9e2d833532f96","0.9679061770439148","0.9998882","duplicate/semantic duplicate","CrossEncoder, embedding, and lexical overlap strongly support duplication.","False","cross_encoder","not_needed","dita_document","note_c_3823.dita","Callout","","","note_c_3823.dita","","","Callout La personne a refusé le processus d'inscription automatique SV/SRG par l'entremise de MDSC le <AAMMJJ>. Compte annulé.","dita_document","note_c_3824.dita","Callout","","","note_c_3824.dita","","","Callout La personne a refusé le processus d'inscription automatique à la SV par l'entremise de MDSC le <AAMMJJ>, SV annulée, SRG préalablement refusé et annulé.","Callout La personne a refusé le processus d'inscription automatique SV/SRG par l'entremise de MDSC le <AAMMJJ>. Compte annulé.","Callout La personne a refusé le processus d'inscription automatique à la SV par l'entremise de MDSC le <AAMMJJ>, SV annulée, SRG préalablement refusé et annulé."
"3165","3170","dita_document:b395dfb658b3ba44d9e4","dita_document:84474bab15f4843725a6","0.9678258895874025","0.9992065","conflicting information","Both passages provide calculations related to 'Callout RET du RPC', but they present different values for the same calculation, leading to mutually incompatible claims.","True","llm_borderline","reviewed","dita_document","note_c_3166.dita","Callout","","","note_c_3166.dita","","","Callout RET du RPC : 318 $ × 12 = 3 816 $","dita_document","note_c_3171.dita","Callout","","","note_c_3171.dita","","","Callout RET du RPC : 643 $ × 12 = 7 716 $","Callout RET du RPC : 318 $ × 12 = 3 816 $","Callout RET du RPC : 643 $ × 12 = 7 716 $"
"3231","3311","dita_document:fa532d7a4ca396460bc3","dita_document:85f6a4fc2551c2d0dd22","0.9677419066429138","0.99982035","duplicate/semantic duplicate","Both passages contain the exact same text, indicating they are duplicates of each other.","True","llm_borderline","reviewed","dita_document","note_c_3232.dita","Note","","","note_c_3232.dita","","","Note Remarque : N'envoyez pas l'ensemble du dossier d' INV . Joignez uniquement les documents émis par un établissement médical.","dita_document","note_c_3312.dita","Note","","","note_c_3312.dita","","","Note Remarque : N’envoyez pas l’ensemble du dossier d’INV. Joignez uniquement les documents émis par un établissement médical.","Note Remarque : N'envoyez pas l'ensemble du dossier d' INV . Joignez uniquement les documents émis par un établissement médical.","Note Remarque : N’envoyez pas l’ensemble du dossier d’INV. Joignez uniquement les documents émis par un établissement médical."
"532","767","dita_document:630323ee2764f72b2ede","dita_document:17cfcf069db8075e6543","0.9676914811134338","0.99980974","duplicate/semantic duplicate","CrossEncoder, embedding, and lexical overlap strongly support duplication.","False","cross_encoder","not_needed","dita_document","note_c_0533.dita","Note","","","note_c_0533.dita","","","Note Remarque : Si le client est sans abri, la personne qui complète le formulaire doit confirmer que le client réside au Canada en indiquant le nom de la communauté et de la province où réside le client.","dita_document","note_c_0768.dita","Note","","","note_c_0768.dita","","","Note Remarque : Si le client est sans abri, la personne qui complète le formulaire doit confirmer que celui-ci vit au Canada en fournissant le nom de la collectivité et de la province où il réside.","Note Remarque : Si le client est sans abri, la personne qui complète le formulaire doit confirmer que le client réside au Canada en indiquant le nom de la communauté et de la province où réside le client.","Note Remarque : Si le client est sans abri, la personne qui complète le formulaire doit confirmer que celui-ci vit au Canada en fournissant le nom de la collectivité et de la province où il réside."
"3623","4433","dita_document:9e0c5c40caf161319666","dita_document:ab73a90495c0730caae3","0.9676489233970642","0.9997747","duplicate/semantic duplicate","Both passages convey the same information regarding the selection of a participant in a file generating a hyperlink on the participant's homepage under specific tabs once a manual task is created, with only minor wording differences.","True","llm_borderline","reviewed","dita_document","note_c_3624.dita","Note","","","note_c_3624.dita","","","Note Remarque : La sélection d’un participant au dossier générera un hyperlien sur la page d’accueil du participant sous Renseignements à l’appui sous l’onglet Accueil de la tâche une fois qu’une tâche manuelle est créée.","dita_document","note_c_4434.dita","Note","","","note_c_4434.dita","","","Note Remarque : La sélection d'un participant au dossier génère un hyperlien vers la page d'accueil du participant sous Renseignements à l'appui sous l'onglet Accueil du système de la tâche une fois la tâche manuelle créée.","Note Remarque : La sélection d’un participant au dossier générera un hyperlien sur la page d’accueil du participant sous Renseignements à l’appui sous l’onglet Accueil de la tâche une fois qu’une tâche manuelle est créée.","Note Remarque : La sélection d'un participant au dossier génère un hyperlien vers la page d'accueil du participant sous Renseignements à l'appui sous l'onglet Accueil du système de la tâche une fois la tâche manuelle créée."
"1198","1205","dita_document:080c816a9c9c6fb61c24","dita_document:2896e86657831ddbc1a4","0.9676421880722046","0.99852026","duplicate/semantic duplicate","CrossEncoder, embedding, and lexical overlap strongly support duplication.","False","cross_encoder","not_needed","dita_document","note_c_1199.dita","Note","","","note_c_1199.dita","","","Note Avertissement : Si l' État de la tentative de paiement affiche Retourné avec la raison Chèque en devise étrangère récupéré , l' Indicateur de correspondance est défini par N et le chèque n'a pas été retourné, le client peut alors encaisser le chèque à tout moment. La Bank of America honorera le chèque, peu importe depuis quand il est en circulation, et réclamera les fonds auprès de Services publics et Approvisionnement Canada. Dans ce cas, le SNP ne génère pas d'avis de paiement. Consultez Chèque en devise étrangère récupéré (démarche) Chèque en devise étrangère récupéré (démarche)","dita_document","note_c_1206.dita","Note","","","note_c_1206.dita","","","Note Avertissement : Si l' État de la tentative de paiement affiche Retourné avec la raison Chèque en devise étrangère récupéré et que l' Indicateur de correspondance est défini par N , le chèque n'a pas été retourné et le client peut encaisser le chèque à tout moment. La Bank of America honorera le chèque, peu importe depuis quand il est en circulation, et réclamera les fonds auprès de SPAC. Dans ce cas, le SNP ne génère pas d'avis de paiement. Consultez Chèque en devise étrangère récupéré (démarche) Chèque en devise étrangère récupéré (démarche)","Note Avertissement : Si l' État de la tentative de paiement affiche Retourné avec la raison Chèque en devise étrangère récupéré , l' Indicateur de correspondance est défini par N et le chèque n'a pas été retourné, le client peut alors encaisser le chèque à tout moment. La Bank of America honorera le chèque, peu importe depuis quand il est en circulation, et réclamera les fonds auprès de Services publics et Approvisionnement Canada. Dans ce cas, le SNP ne génère pas d'avis de paiement. Consultez Chèque en devise étrangère récupéré (démarche) Chèque en devise étrangère récupéré (démarche)","Note Avertissement : Si l' État de la tentative de paiement affiche Retourné avec la raison Chèque en devise étrangère récupéré et que l' Indicateur de correspondance est défini par N , le chèque n'a pas été retourné et le client peut encaisser le chèque à tout moment. La Bank of America honorera le chèque, peu importe depuis quand il est en circulation, et réclamera les fonds auprès de SPAC. Dans ce cas, le SNP ne génère pas d'avis de paiement. Consultez Chèque en devise étrangère récupéré (démarche) Chèque en devise étrangère récupéré (démarche)"
"2728","4648","dita_document:8c6a4593beac8c8055e1","dita_document:5b7881564d4cc7dab62c","0.9676317572593688","0.99975014","duplicate/semantic duplicate","CrossEncoder, embedding, and lexical overlap strongly support duplication.","False","cross_encoder","not_needed","dita_document","note_c_2729.dita","Note","","","note_c_2729.dita","","","Note Remarque : Si le demandeur vit séparément de son époux ou de son conjoint de fait pour des raisons indépendantes de sa volonté, envoyez-lui la lettre ISS0954B adressée à l'époux ou au conjoint de fait en utilisant l'adresse postale du demandeur.pour qu'elle soit complété","dita_document","note_c_4649.dita","Note","","","note_c_4649.dita","","","Note Remarque : Si le demandeur vit séparément de son époux ou conjoint de fait pour des raisons indépendantes de sa volonté, envoyez la lettre ISS-0954A ou ISS-0954B à l'époux ou au conjoint de fait pour qu'il la remplisse en utilisant l'adresse postale du demandeur.","Note Remarque : Si le demandeur vit séparément de son époux ou de son conjoint de fait pour des raisons indépendantes de sa volonté, envoyez-lui la lettre ISS0954B adressée à l'époux ou au conjoint de fait en utilisant l'adresse postale du demandeur.pour qu'elle soit complété","Note Remarque : Si le demandeur vit séparément de son époux ou conjoint de fait pour des raisons indépendantes de sa volonté, envoyez la lettre ISS-0954A ou ISS-0954B à l'époux ou au conjoint de fait pour qu'il la remplisse en utilisant l'adresse postale du demandeur."
"1365","2555","dita_document:3acf9f0bdbb7b710dff5","dita_document:79239a747eed29d186e9","0.9674785137176514","0.9997832","duplicate/semantic duplicate","Both passages convey the same information regarding the non-requirement of a handwritten signature for employees, citing the same authority and confirming adherence to nursing practice standards. The wording is slightly different, but the substantive content is identical.","True","llm_borderline","reviewed","dita_document","note_c_1366.dita","Note","","","note_c_1366.dita","","","Note Remarque : La signature manuscrite de l’employé n’est pas requise. Ceci est conforme aux normes de pratique infirmière telles que confirmées par la Société de protection des infirmières et infirmiers du Canada, sous l’égide de l’Association des infirmières et infirmiers du Canada.","dita_document","note_c_2556.dita","Note","","","note_c_2556.dita","","","Note Remarque : Une signature manuscrite n’est pas requise. Cette pratique est conforme aux normes d’exercice de la profession infirmière confirmées par la Société de protection des infirmières et infirmiers du Canada, qui relève de l’Association des infirmières et infirmiers du Canada.","Note Remarque : La signature manuscrite de l’employé n’est pas requise. Ceci est conforme aux normes de pratique infirmière telles que confirmées par la Société de protection des infirmières et infirmiers du Canada, sous l’égide de l’Association des infirmières et infirmiers du Canada.","Note Remarque : Une signature manuscrite n’est pas requise. Cette pratique est conforme aux normes d’exercice de la profession infirmière confirmées par la Société de protection des infirmières et infirmiers du Canada, qui relève de l’Association des infirmières et infirmiers du Canada."
