item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status
2380,3408,dita_document:71c62409acde4840bd92,dita_document:5d9bcdac53b1af3ad0b8,0.6943386197090149,0.5557598,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1247,3234,dita_document:7d227c06552792369295,dita_document:c779ee650184b13cca33,0.6943385004997253,0.97844666,independent,,,all_notes_fr_cluster_00422,no,"The two passages discuss different procedures related to income statements and events affecting income but do not overlap in content or contradict each other. Passage 1 focuses on the creation of a task upon receiving a specific income form, while Passage 2 addresses a temporary measure for confirming future events related to income declarations.",True,llm_borderline,reviewed
2800,2801,dita_document:67e1dc085fe2a5dc134c,dita_document:cd4ce1b106086cb44c04,0.6943380236625671,0.6700995,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1624,5628,dita_document:971725e0e5bc8decc660,dita_document:f2e8c94b8e1dcc07b63a,0.6943154335021973,0.98360807,independent,,,all_notes_fr_cluster_00107,no,"The two passages provide different instructions regarding handling cases and communication with involved parties. Passage 1 focuses on the prohibition of communication with the accused or convicted individual before receiving policy and procedure guidance, while Passage 2 warns against communicating with the client once a case is decided to be forwarded for administrative investigation. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2954,5521,dita_document:38f9e06df4654f1276c0,dita_document:fd92f6407bd03e18cc34,0.6943126320838928,0.77351314,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1220,1247,dita_document:b73b330501a809c78a7c,dita_document:7d227c06552792369295,0.6943115592002869,0.0018533417,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1344,2225,dita_document:1061ea86bf1fce4c2228,dita_document:302e67daf5409cb17a55,0.6943063139915466,0.1378952,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4918,5564,dita_document:76e8b7267f3c46628ec7,dita_document:5c9a3d1671fa5691f502,0.6943054795265198,0.9232468,independent,,all_notes_fr_cluster_00618,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3340,5582,dita_document:6da31ffc745fb9bc9a0d,dita_document:e21a42d5cd2482b34518,0.6943047046661377,0.999323,independent,,,all_notes_fr_cluster_00533,no,"The two passages discuss different aspects of tax forms and options without overlapping information. Passage 1 addresses the submission deadline for an option form, while Passage 2 discusses the availability of a cumulative option based on processing delays. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
3340,5585,dita_document:6da31ffc745fb9bc9a0d,dita_document:5f9f9c9b79eceeebdfb6,0.6943047046661377,0.999323,independent,,,all_notes_fr_cluster_00533,no,"The two passages discuss different aspects of tax forms and options. Passage 1 addresses the submission deadline for an option form and its implications, while Passage 2 discusses the availability of a cumulative option based on processing delays. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
2179,2208,dita_document:e27bc9203777f839eeef,dita_document:5af310d84c7e968fb5e7,0.6943011283874512,0.99516916,independent,,,all_notes_fr_cluster_00351,no,"The two passages discuss different aspects of child benefits and eligibility without overlapping information. Passage 1 addresses the necessity of adding a living parent as a recipient, while Passage 2 discusses the implications of a child receiving survivor benefits if adopted. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
1511,2532,dita_document:2bebd50f2728514e32c0,dita_document:ddc05136977608422837,0.6943004727363586,0.94287026,independent,,,all_notes_fr_cluster_00574,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1511,2535,dita_document:2bebd50f2728514e32c0,dita_document:698afef5c5d2c51b9b8a,0.6943004727363586,0.94287026,independent,,,all_notes_fr_cluster_00574,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
587,2507,dita_document:63c138ffcd305a71fdee,dita_document:4c19ece500242d74181b,0.6942992806434631,0.7803253,independent,,,all_notes_fr_cluster_00457,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
587,2508,dita_document:63c138ffcd305a71fdee,dita_document:8be85710abdc643969f9,0.6942992806434631,0.7803253,independent,,,all_notes_fr_cluster_00457,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2966,3137,dita_document:8a606746d8187d656a8f,dita_document:11a241318a27c91d1b4b,0.6942795515060425,0.98600364,duplicate/semantic duplicate,all_notes_fr_cluster_00029,all_notes_fr_cluster_00029,all_notes_fr_cluster_00029,yes,"Both passages provide instructions regarding the transfer of information to the PDSP system, emphasizing the importance of language fields in the SERTI system. They convey the same essential information, albeit with slight variations in wording.",True,llm_borderline,reviewed
1062,5247,dita_document:8b18bf6cd3a80327942d,dita_document:f4780422efe02a923f35,0.6942791938781738,0.5675109,independent,,all_notes_fr_cluster_00284,all_notes_fr_cluster_00014,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
74,809,dita_document:0e3685a4d29e6c7ef424,dita_document:09adf562760dc25b4973,0.6942726969718933,0.5121406,independent,,,all_notes_fr_cluster_00083,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
5026,5313,dita_document:802862c58e65dee61691,dita_document:2d0ee1ceeaf94ab9801a,0.694271981716156,0.948453,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
622,720,dita_document:b962ef4d9eea9b3bd8da,dita_document:ce8f80b726a9bc1ca43d,0.694269597530365,0.9120267,independent,,,all_notes_fr_cluster_00759,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
785,1478,dita_document:ac396972874ae603ff33,dita_document:12fa7d79a6688592b6e8,0.6942691206932068,0.9988107,independent,,all_notes_fr_cluster_00484,all_notes_fr_cluster_00162,no,"The two passages discuss different age groups for child benefits and the requirements for processing claims. Passage 1 focuses on benefits for children under 18, while Passage 2 addresses claims for children over 18, highlighting the importance of correlations in the latter case. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
786,1478,dita_document:e5b59f35e3bc901d00d2,dita_document:12fa7d79a6688592b6e8,0.6942691206932068,0.9988107,independent,,all_notes_fr_cluster_00484,all_notes_fr_cluster_00162,no,"The two passages discuss different age groups for child benefits and the requirements for processing claims. Passage 1 focuses on benefits for children under 18, while Passage 2 addresses claims for children over 18, highlighting the importance of correlations in the latter case. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
710,2836,dita_document:ba5bfeff87203eb26f82,dita_document:aa27f2d6f916d42f35cb,0.6942612528800964,0.9385502,independent,,all_notes_fr_cluster_00292,all_notes_fr_cluster_00660,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4619,5733,dita_document:c2eb254ce334d9112fa9,dita_document:e17019cc381c4a5be67a,0.6942588090896606,0.88789093,independent,,all_notes_fr_cluster_00736,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
484,491,dita_document:fa4997933485ad7341d5,dita_document:d5cca32935bd1476700d,0.694254457950592,0.9946986,independent,,,,no,"The two passages discuss different aspects of the RIVP process. Passage 1 focuses on the ability to stop or delete an active or future RIVP, while Passage 2 specifies a condition under which a button to stop an RIVP appears. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
2548,3404,dita_document:554ee5447201d2dda0b7,dita_document:8f9d893a9d4f5135f09a,0.694251537322998,0.90286994,independent,,,all_notes_fr_cluster_00402,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1571,2015,dita_document:ccf91f3e6b70ed1edc86,dita_document:b9119367c21f6f934b87,0.6942489743232727,0.97507375,independent,,,,no,The two passages discuss different aspects of financial provisions related to different types of payments (DEC du RPC and PAR) without overlapping or contradicting each other.,True,llm_borderline,reviewed
1084,2566,dita_document:48d0d92254145955bd00,dita_document:db3d9eaef06c0fa8e1e3,0.6942452788352966,0.8762414,independent,,all_notes_fr_cluster_00442,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
866,2384,dita_document:23e9106c7d45cb2b4a20,dita_document:8148ebb20f85562c76f8,0.6942416429519653,0.99458474,independent,,all_notes_fr_cluster_00268,,no,"The two passages discuss different forms related to the Canada Pension Plan, with Passage 1 focusing on the ISP-1402 form and its relation to ISP-1400 and ISP-1401, while Passage 2 addresses the ISP-2519 form and the procedure for handling incomplete submissions. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
37,1168,dita_document:3e4a6a1704947e9663ce,dita_document:dfeae73bef1b33e75fdd,0.694240152835846,0.93579805,independent,,,all_notes_fr_cluster_00205,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4545,5633,dita_document:949d6d1d128015db91fe,dita_document:c8c30c9fd2ffc6c79cde,0.6942360997200012,0.9149953,independent,,,all_notes_fr_cluster_00759,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
4897,5605,dita_document:795a8f9827c8a0ffdffc,dita_document:0ba3222a9befb3a77ae4,0.6942358613014221,0.81708145,independent,,all_notes_fr_cluster_00069,all_notes_fr_cluster_00104,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
75,2134,dita_document:edda40cad6911e406bb2,dita_document:1679b3a6f12ffbbbc64c,0.694225013256073,0.035745826,independent,,,all_notes_fr_cluster_00186,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2981,3388,dita_document:999e7d1419d08eefe237,dita_document:c080b9fd4ae8c10b6ab7,0.6942100524902344,0.97565836,independent,,,,no,"The two passages discuss different aspects of the reevaluation process. Passage 1 focuses on the inclusion of appropriate measures to encourage return to work based on triggers and provider compliance, while Passage 2 mentions the addition of reevaluation trigger types to client accounts, reflecting a different scope and context.",True,llm_borderline,reviewed
1998,2266,dita_document:47da8a6d22fbd7975701,dita_document:b621e7b441332fe03252,0.6942093372344971,0.7043074,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1157,2614,dita_document:d7090ef952789d57e3d0,dita_document:26fbecf38385ada231b7,0.6941987872123718,0.77824175,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
672,897,dita_document:0d05eea39fee269936fd,dita_document:a0dccb602e3e74feddc5,0.6941981315612793,0.89774317,independent,,all_notes_fr_cluster_00120,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
676,897,dita_document:e1de9f36abf3d12419a3,dita_document:a0dccb602e3e74feddc5,0.6941981315612793,0.89774317,independent,,all_notes_fr_cluster_00120,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
352,4584,dita_document:900d86be63dc6f9f8a32,dita_document:be47bad8b5720cff6807,0.6941943764686584,0.9621288,independent,,,,no,"The two passages discuss different topics related to retirement pensions. Passage 1 focuses on the information required for a retirement pension application, while Passage 2 addresses the cancellation of a pension or benefit. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2986,2988,dita_document:0521c5aeab83f58f6e01,dita_document:438b250119c97159b0c1,0.6941888928413391,0.9810562,independent,,,,no,"The two passages discuss different aspects of the ISP-3041 forms. Passage 1 mentions the presence of a barcode related to a specific report, while Passage 2 refers to the processing procedures for the forms. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
511,5535,dita_document:b3f88b593d0832243fd9,dita_document:238bc6bac30147c84dd6,0.6941850781440735,0.9458036,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1869,2975,dita_document:6046b2c668704642d905,dita_document:ee84feecccd8d3cd98f2,0.6941571831703186,0.7971761,independent,,,all_notes_fr_cluster_00382,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1103,2099,dita_document:c38a7cac8b118c5f2b9a,dita_document:f98b522ce0f8f0131f25,0.6941537261009216,0.9447117,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
101,3368,dita_document:fc2540c28c73009e483a,dita_document:a7430295f3ba073b9675,0.694144606590271,0.98808575,independent,,all_notes_fr_cluster_00021,,no,"The two passages discuss different scenarios regarding the identification of clients and the handling of NAS (Numéro d'Assurance Sociale). Passage 1 focuses on identifying a client by name and date of birth, while Passage 2 addresses situations where the NAS field is empty or incorrect. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1072,1117,dita_document:dd7c8e9545bc1f6422de,dita_document:d48b9667989db3ab63d7,0.6941398978233337,0.7759382,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
783,1675,dita_document:531e73a1ec3712a50c6d,dita_document:df83d71106c89af8f896,0.6941359043121338,0.9990162,independent,,all_notes_fr_cluster_00484,all_notes_fr_cluster_00639,no,"The two passages discuss different aspects of child benefits. Passage 1 focuses on the payment of benefits for children under 18 years old and who receives them, while Passage 2 addresses the issuance of tax information slips for child benefits starting from the tax year 2015, specifically mentioning the distinction between children under and over 18. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1762,4871,dita_document:23034fd8c6a635ccb371,dita_document:0b47933b6dfc012e9891,0.6941350698471069,0.9688367,independent,,all_notes_fr_cluster_00264,,no,"The two passages provide different instructions regarding the management of benefits. Passage 1 discusses the suspension of income-based benefits until further information is received, while Passage 2 addresses the reinstatement of benefits after a suspension has been removed, specifically in the context of correcting an error. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
5377,5790,dita_document:633adfad8eaa90f07c71,dita_document:a69d3948a9d9c798ad6f,0.6941324472427368,0.98785925,independent,,all_notes_fr_cluster_00551,all_notes_fr_cluster_00211,no,"The two passages provide different instructions regarding the input fields for a note. Passage 1 discusses a pre-filled field that can be modified, while Passage 2 specifies that a value must be entered in one of two specific fields. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
5377,5791,dita_document:633adfad8eaa90f07c71,dita_document:1a29432667fefe7d6eb3,0.6941324472427368,0.98785925,independent,,all_notes_fr_cluster_00551,all_notes_fr_cluster_00211,no,"The two passages provide different instructions regarding the input fields for a note. Passage 1 discusses a pre-filled field that can be modified, while Passage 2 specifies that a value must be entered in one of two specific fields. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
3015,3206,dita_document:57a24685cd1752dbea9b,dita_document:6fd4e0c9dd4432fb4030,0.694132387638092,0.9923432,independent,all_notes_fr_cluster_00202,all_notes_fr_cluster_00202,all_notes_fr_cluster_00202,yes,"Both passages discuss the timestamping of online applications, but they refer to different types of applications (DEC benefits vs. CPP pension sharing). The examples provided are similar in structure but pertain to distinct subjects, making them independent of each other.",True,llm_borderline,reviewed
3550,3556,dita_document:fe7498cfae39ead28f0b,dita_document:098606d2569928794bde,0.6941308975219727,0.9972966,conflicting information,,,all_notes_fr_cluster_00082,no,"Both passages provide instructions on how to handle requests related to a deceased applicant, but they present mutually incompatible claims regarding the circumstances under which a request should be refused and the specific letters to use for refusal.",True,llm_borderline,reviewed
3550,3558,dita_document:fe7498cfae39ead28f0b,dita_document:fa18375ef2390581f719,0.6941308975219727,0.9972966,conflicting information,,,all_notes_fr_cluster_00082,no,"Both passages provide instructions on how to handle requests related to a deceased applicant, but they present mutually incompatible claims regarding the circumstances under which a request should be refused and the specific letters to be used for refusal.",True,llm_borderline,reviewed
3550,3559,dita_document:fe7498cfae39ead28f0b,dita_document:fe15663905350cd16da4,0.6941308975219727,0.9972966,conflicting information,,,all_notes_fr_cluster_00082,no,"Both passages provide instructions on how to handle requests related to a deceased applicant, but they present mutually incompatible claims regarding the circumstances under which a request should be refused and the specific letters to use for refusal.",True,llm_borderline,reviewed
1602,2811,dita_document:b60254b5f958b3447fc0,dita_document:26de8fcadeee90e165d2,0.694129467010498,0.98789036,independent,,,,no,"The two passages discuss different aspects of financial processes and procedures without overlapping information. Passage 1 focuses on the indexing of accounts and the calculation of payables based on delays, while Passage 2 addresses the verification of client information and the handling of overpayments and underpayments in different time frames. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
510,1789,dita_document:10db324466b2cbf424bc,dita_document:b18756758d089326e86d,0.6941287517547607,0.9992022,independent,,all_notes_fr_cluster_00151,,no,"The two passages discuss different aspects of the 'Note' article. Passage 1 focuses on the restriction that the end date cannot be later than the last month of the payment period related to the start date, while Passage 2 addresses the recalculation of the expected end date when certain parameters are modified, indicating a manual calculation is required. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
516,1789,dita_document:db68674c7d33ee919841,dita_document:b18756758d089326e86d,0.6941287517547607,0.9992022,independent,,all_notes_fr_cluster_00151,,no,"The two passages discuss different aspects of the 'Note' article. Passage 1 focuses on the restriction that the end date cannot be later than the last month of the payment period related to the start date, while Passage 2 addresses the recalculation of the expected end date when certain parameters are modified, indicating a manual calculation is required. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
946,2519,dita_document:6cd673254f349caa4a79,dita_document:4ee89b14899cca3280a7,0.6941267848014832,0.93238956,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1504,1940,dita_document:fdf43bb66bc842ca4934,dita_document:a1208ee3b921edf08b0b,0.6941247582435608,0.7633857,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3353,5161,dita_document:879755830dab96befae3,dita_document:967406866ed1e58cb7eb,0.6941105723381042,0.9994427,independent,,all_notes_fr_cluster_00097,all_notes_fr_cluster_00683,no,"The two passages provide different conditions regarding when a field is required or displayed, without overlapping information or contradicting each other.",True,llm_borderline,reviewed
1176,1586,dita_document:18361c3c8a9a1190f4e5,dita_document:21629ca51955ab912120,0.6940988898277283,0.90571576,independent,,all_notes_fr_cluster_00041,all_notes_fr_cluster_00254,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1646,1780,dita_document:ec95ac8eae5eebb7f3d8,dita_document:5378e1df12c379e32b3a,0.6940903663635254,0.9776473,independent,,,,no,"The two passages discuss different aspects of recovery rates and payment processes without overlapping information. Passage 1 focuses on the automatic calculation of recovery rates based on maximum deduction amounts, while Passage 2 addresses the update of interprogram debt recovery amounts after a payment is executed and the application of recovery rates to outstanding payables. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
2664,5786,dita_document:4d3241365f9bd7285360,dita_document:cb615fbef9608598f628,0.6940851807594299,0.99756324,independent,,,all_notes_fr_cluster_00711,no,"The two passages discuss different aspects of tax information and services related to the SV and FRFD. Passage 1 focuses on the handling of tax slips and the availability of information for specific years, while Passage 2 mentions an upcoming announcement and a reference tool related to tax information. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
209,2393,dita_document:5d04d33502e059bc71aa,dita_document:c1868962ad2758502ab0,0.6940762996673584,0.91229504,independent,,all_notes_fr_cluster_00024,all_notes_fr_cluster_00746,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1199,5550,dita_document:58326a43006880ce4728,dita_document:14d4cee4281eac50075b,0.6940758228302002,0.96395266,independent,,all_notes_fr_cluster_00205,,no,"The two passages discuss different aspects of payment processes and conditions. Passage 1 addresses retroactive payments in cases of administrative error or incapacity, while Passage 2 discusses the application of a canceled payment to an unrelated overpayment. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1538,4998,dita_document:3df3ae885a1d189654b3,dita_document:2a5787841fbc9c49c425,0.6940692663192749,0.5839737,independent,,,all_notes_fr_cluster_00193,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
546,3490,dita_document:f584d257910784270cf2,dita_document:0f82cf30d50eeff2c10a,0.6940678358078003,0.9977968,independent,,all_notes_fr_cluster_00667,all_notes_fr_cluster_00034,no,"The two passages provide different instructions and details regarding the application process. Passage 1 focuses on the accuracy and completeness of the information provided in the application form and the implications of signing it, while Passage 2 emphasizes the need to verify the application and communicate with the applicant for additional information, as well as noting differences between online and paper applications. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
561,3490,dita_document:8dcc088e881d26a3b40e,dita_document:0f82cf30d50eeff2c10a,0.6940678358078003,0.9977968,independent,,all_notes_fr_cluster_00667,all_notes_fr_cluster_00034,no,"The two passages provide different instructions and details regarding the application process. Passage 1 focuses on the accuracy and completeness of the information provided in the application form and the implications of signing it, while Passage 2 emphasizes the need to verify the application and communicate with the applicant for additional information, as well as noting differences between online and paper applications. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
61,199,dita_document:a3fc3750b4c29e61138c,dita_document:ee390bae819d770c1e00,0.6940663456916809,0.66712284,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
664,1780,dita_document:eb303382a6bbf7e9118c,dita_document:5378e1df12c379e32b3a,0.6940656304359436,0.60285735,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
596,783,dita_document:81dcac444297734cb20b,dita_document:531e73a1ec3712a50c6d,0.6940553188323975,0.49573517,independent,,all_notes_fr_cluster_00644,all_notes_fr_cluster_00484,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2455,4335,dita_document:6a19bb965bdc360cc1fe,dita_document:2c20cee29c5d9999cb04,0.694052517414093,0.9628608,independent,,,,no,"The two passages provide different instructions related to organizational actions but do not overlap in content or contradict each other. Passage 1 advises against proactive registration, while Passage 2 advises against recreating an organization if a record exists. They address different scenarios and actions.",True,llm_borderline,reviewed
2393,3826,dita_document:c1868962ad2758502ab0,dita_document:f5e487be489c7b6f16ba,0.6940475106239319,0.99845594,independent,,all_notes_fr_cluster_00746,,no,"The two passages discuss different aspects of international social security agreements involving different countries. Passage 1 focuses on the lack of disability benefits in agreements with multiple countries, while Passage 2 discusses a specific interim agreement with Israel that only covers contributions and does not provide eligibility for benefits. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1157,1220,dita_document:d7090ef952789d57e3d0,dita_document:b73b330501a809c78a7c,0.6940465569496155,0.25593543,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
3080,3331,dita_document:5511e3a32554233a0bdc,dita_document:0c632bec00ae91c8a1b0,0.6940444707870483,0.9261594,independent,,all_notes_fr_cluster_00147,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
1645,5520,dita_document:0c1bf760bc7246ea19e5,dita_document:5b23173181481c4962fc,0.6940443515777588,0.99070245,independent,,,,no,"The two passages discuss different aspects of the Cúram system related to payments. Passage 1 focuses on the updating of Cúram with payments received and adjusting the remaining balance, while Passage 2 addresses the handling of payments that fall below a minimum threshold and the conditions under which they are issued. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1264,2141,dita_document:6f4ecae8107192183bec,dita_document:2d866e487cb30f8b7bad,0.6940342783927917,0.99380136,independent,,all_notes_fr_cluster_00045,,no,"The two passages discuss different scenarios related to requests and decision-making processes involving a ministry. Passage 1 addresses the handling of requests received before a person's 60th birthday, while Passage 2 focuses on the protocol when 60 days have passed and a succession is involved. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1156,4712,dita_document:cfe841755f83def6bd2f,dita_document:542436b50f481c6455e2,0.694021463394165,0.9636259,independent,,,,no,"The two passages discuss different aspects of financial considerations related to retirement income. Passage 1 focuses on the impact of payment frequency on the effective date of an option in the context of pension income reduction, while Passage 2 addresses the reporting of certain types of income received after retirement and their potential exclusion from income data. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
5175,5524,dita_document:46b6d0e8ce0410e2f76b,dita_document:238492377baaa90b70b2,0.693999171257019,0.7611826,independent,,,all_notes_fr_cluster_00104,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
17,5462,dita_document:245758988b0c7c07ad5c,dita_document:5bf19d8385f8b639473a,0.6939958333969116,0.95036614,independent,,all_notes_fr_cluster_00270,all_notes_fr_cluster_00163,no,"The two passages discuss different aspects of a template selection process. Passage 1 focuses on the variation of field names and hyperlink selections based on the chosen combination of Role and Genre, while Passage 2 emphasizes the selection of options for the Category and Sub-category fields, indicating a dependency between them. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2754,4761,dita_document:01bc72a8fbbf3fd14dd2,dita_document:4023cc19f58a03078023,0.6939930319786072,0.9923378,independent,,,,no,"The two passages provide different instructions regarding the handling of correspondence related to incarceration. Passage 1 focuses on redirecting correspondence to Timmins, while Passage 2 discusses classifying correspondence and transferring it to the appropriate regional office. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2256,2257,dita_document:bc2d03915e4f885fa1a4,dita_document:bba7f89a278bedb68240,0.6939867734909058,0.6108813,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2925,5725,dita_document:8c1fad783688e6b0ccd3,dita_document:22918f8946e677b3065c,0.6939840912818909,0.8021094,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
2239,3009,dita_document:839762b646f05268ef48,dita_document:c8079016b36d3cbd7bc8,0.6939807534217834,0.9971073,independent,,,all_notes_fr_cluster_00093,no,"The two passages discuss different scenarios regarding applicants' marital status and the processing of their requests. Passage 1 addresses situations involving divorce or separation within a year of the death of a spouse, while Passage 2 pertains to applicants living separately from their spouse for reasons beyond their control. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
1148,2579,dita_document:c0fb033fc3ab8a46112b,dita_document:38e2393cadca3e652c57,0.6939722895622253,0.8912618,independent,,,,no,CrossEncoder score is below the independent threshold.,False,cross_encoder,not_needed
212,2543,dita_document:ad943b51798df24cf639,dita_document:e6f96737c7a5bc51e4d4,0.6939703822135925,0.9989847,independent,,all_notes_fr_cluster_00500,all_notes_fr_cluster_00509,no,"The two passages discuss different aspects of the Canadian pension systems (RPC and RRQ) without overlapping information. Passage 1 focuses on the inclusion of certain benefits in the RPC, while Passage 2 addresses enhancements made to the RRQ in relation to the RPC. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
768,5344,dita_document:8e8554b349aad1a550f9,dita_document:8c7e7f6e3cb3470675e6,0.6939674615859985,0.995406,independent,,,,no,"The two passages discuss different aspects of the 'Note' article. Passage 1 focuses on the restriction regarding the entry of a release date, while Passage 2 addresses the conditions under which certain options can be selected based on the release date. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
577,1156,dita_document:72310bd4e0538ea280b6,dita_document:cfe841755f83def6bd2f,0.6939591765403748,0.9888444,independent,,,,no,"The two passages discuss different aspects of financial options and pension income without overlapping information or contradicting each other. Passage 1 addresses the impact of calculating an option on interrelated account benefits, while Passage 2 focuses on how the frequency of payments affects the effective date of an option in the context of pension income reduction or loss.",True,llm_borderline,reviewed
2200,4647,dita_document:a903a68ac54ed0c1780f,dita_document:98bcad88bac3268aff51,0.6939588189125061,0.9780342,independent,,,all_notes_fr_cluster_00520,no,"The two passages discuss different aspects of information disclosure related to students. Passage 1 focuses on the requirement for confirmation of school attendance and supporting documents, while Passage 2 addresses the necessity of a consent form for schools and universities to provide information about the student. There is no duplication or contradiction between the two passages.",True,llm_borderline,reviewed
2223,2427,dita_document:2e0b623fb43e4611c22a,dita_document:4f220a9680f9aaff799e,0.6939583420753479,0.9878441,independent,,,,no,"The two passages provide different instructions regarding the RRQ without overlapping information. Passage 1 discusses combined benefits potentially including a payment under the RRQ, while Passage 2 emphasizes the necessity of requesting the benefit if the client is or was on payroll with the RRQ. They are related in context but do not duplicate or contradict each other.",True,llm_borderline,reviewed
1420,1677,dita_document:42a0cff83b1433bc9408,dita_document:90cb7ab6a809e5677f29,0.6939572095870972,0.9627587,independent,,,all_notes_fr_cluster_00460,no,"The two passages discuss different aspects of retroactivity and benefits without overlapping information. Passage 1 focuses on the maximum retroactivity period for a specific benefit, while Passage 2 addresses the prioritization of months for different benefits and a specific limitation on their sum. There is no duplication or contradiction between the two.",True,llm_borderline,reviewed
