item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
5016,5020,dita_document:60ff762f548d75984be2,dita_document:9ef88d0e190851367c14,0.7409167885780334,0.99981564,conflicting information,"Both passages state that a default option is selected, but they contradict each other by naming different default options: 'Client' in Passage 1 and 'Centre d'appels' in Passage 2.",True,llm_borderline,reviewed,dita_document,KA-05455_note_0023.dita,Note,,,KA-05455_note_0023.dita,,,dita_document,KA-05455_note_0027.dita,Note,,,KA-05455_note_0027.dita,,,Note Remarque : L'option Client est sélectionnée par défaut. Sélectionnez une autre option au besoin.,Note Remarque : L'option Centre d'appels est sélectionnée par défaut. Sélectionnez une autre option au besoin.
5020,5023,dita_document:9ef88d0e190851367c14,dita_document:854d2e8b05b4f0482fa2,0.7409167885780334,0.9996197,conflicting information,"Both passages state that a default option is selected, but they contradict each other by naming different default options ('Centre d'appels' in Passage 1 and 'Client' in Passage 2).",True,llm_borderline,reviewed,dita_document,KA-05455_note_0027.dita,Note,,,KA-05455_note_0027.dita,,,dita_document,KA-05455_note_0030.dita,Note,,,KA-05455_note_0030.dita,,,Note Remarque : L'option Centre d'appels est sélectionnée par défaut. Sélectionnez une autre option au besoin.,Note Remarque : L'option Client est sélectionnée par défaut. Sélectionnez une autre option au besoin.
4980,4988,dita_document:ddb1587deeb21b1926d9,dita_document:a09dbe30db9b1cb44934,0.7408503890037537,0.9991262,duplicate/semantic duplicate,"Both passages provide the same scoped instruction regarding the deletion of evidence, emphasizing that it should only be done in exceptional circumstances and suggesting modification as the general approach. The wording is slightly different, but the core message and context are identical.",True,llm_borderline,reviewed,dita_document,KA-05451_note_0004.dita,Note,,,KA-05451_note_0004.dita,,,dita_document,KA-05453_note_0004.dita,Note,,,KA-05453_note_0004.dita,,,"Note Remarque : Supprimez une preuve uniquement dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur le dossier du mauvais client). En général, la preuve existante devrait plutôt être modifiée.","Note Remarque : N'utilisez la fonction Supprimer que dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur un dossier de client incorrect). En général, la fonction Modifier est utilisée pour gérer la preuve existante."
4980,4993,dita_document:ddb1587deeb21b1926d9,dita_document:f47340cef191a954827a,0.7408503890037537,0.9991262,duplicate/semantic duplicate,"Both passages provide the same scoped instruction regarding the deletion of evidence, emphasizing that it should only occur in exceptional circumstances and suggesting modification as the general approach. The wording is slightly different, but the core message and context are identical.",True,llm_borderline,reviewed,dita_document,KA-05451_note_0004.dita,Note,,,KA-05451_note_0004.dita,,,dita_document,KA-05454_note_0004.dita,Note,,,KA-05454_note_0004.dita,,,"Note Remarque : Supprimez une preuve uniquement dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur le dossier du mauvais client). En général, la preuve existante devrait plutôt être modifiée.","Note Remarque : N'utilisez la fonction Supprimer que dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur un dossier de client incorrect). En général, la fonction Modifier est utilisée pour gérer la preuve existante."
4980,5046,dita_document:ddb1587deeb21b1926d9,dita_document:6f55525e304d7497a76c,0.7408503890037537,0.9991262,duplicate/semantic duplicate,"Both passages provide the same scoped instruction regarding the deletion of evidence, emphasizing that it should only be done in exceptional circumstances and suggesting modification as the general approach. The wording is slightly different, but the core message and context are identical.",True,llm_borderline,reviewed,dita_document,KA-05451_note_0004.dita,Note,,,KA-05451_note_0004.dita,,,dita_document,KA-05462_note_0003.dita,Note,,,KA-05462_note_0003.dita,,,"Note Remarque : Supprimez une preuve uniquement dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur le dossier du mauvais client). En général, la preuve existante devrait plutôt être modifiée.","Note Remarque : N'utilisez la fonction Supprimer que dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur un dossier de client incorrect). En général, la fonction Modifier est utilisée pour gérer la preuve existante."
4980,5092,dita_document:ddb1587deeb21b1926d9,dita_document:c520095b4342d5335261,0.7408503890037537,0.9991262,duplicate/semantic duplicate,"Both passages provide the same scoped instruction regarding the deletion of evidence, emphasizing that it should only be done in exceptional circumstances and that modification is the preferred action. The wording is slightly different, but the core message and context are identical.",True,llm_borderline,reviewed,dita_document,KA-05451_note_0004.dita,Note,,,KA-05451_note_0004.dita,,,dita_document,KA-05470_note_0006.dita,Note,,,KA-05470_note_0006.dita,,,"Note Remarque : Supprimez une preuve uniquement dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur le dossier du mauvais client). En général, la preuve existante devrait plutôt être modifiée.","Note Remarque : N'utilisez la fonction Supprimer que dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur un dossier de client incorrect). En général, la fonction Modifier est utilisée pour gérer la preuve existante."
4980,5252,dita_document:ddb1587deeb21b1926d9,dita_document:e30acab000a8401f52d9,0.7408503890037537,0.9991262,duplicate/semantic duplicate,"Both passages provide the same scoped instruction regarding the deletion of evidence, emphasizing that it should only be done in exceptional circumstances and suggesting modification as the general approach. The wording is slightly different, but the core message and context are identical.",True,llm_borderline,reviewed,dita_document,KA-05451_note_0004.dita,Note,,,KA-05451_note_0004.dita,,,dita_document,KA-05486_note_0019.dita,Note,,,KA-05486_note_0019.dita,,,"Note Remarque : Supprimez une preuve uniquement dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur le dossier du mauvais client). En général, la preuve existante devrait plutôt être modifiée.","Note Remarque : N'utilisez la fonction Supprimer que dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur un dossier de client incorrect). En général, la fonction Modifier est utilisée pour gérer la preuve existante."
4980,5323,dita_document:ddb1587deeb21b1926d9,dita_document:5d5e1eaf6bd4fdd26772,0.7408503890037537,0.9991262,duplicate/semantic duplicate,"Both passages provide similar instructions regarding the deletion of evidence, emphasizing that it should only be done in exceptional circumstances and that modification is the preferred action. The wording is slightly different, but the core message and context are the same.",True,llm_borderline,reviewed,dita_document,KA-05451_note_0004.dita,Note,,,KA-05451_note_0004.dita,,,dita_document,KA-05494_note_0010.dita,Note,,,KA-05494_note_0010.dita,,,"Note Remarque : Supprimez une preuve uniquement dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur le dossier du mauvais client). En général, la preuve existante devrait plutôt être modifiée.","Note Remarque : N'utilisez la fonction Supprimer que dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur un dossier de client incorrect). En général, la fonction Modifier est utilisée pour gérer la preuve existante."
1662,1838,dita_document:45c90bef568331dd5398,dita_document:5f5c036da162d3595d3d,0.7408327460289001,0.9880018,conflicting information,"Passage 1 states that there is no waiting period if Service Canada has acceptable proof of the date of death, while Passage 2 indicates that no waiting period is imposed for the issuance of a certificate of presumed death, provided there is acceptable proof to determine the date of death. The focus on different contexts (RPC and SV benefits in Passage 1 versus the certificate of presumed death in Passage 2) suggests a conflict in the implications of the waiting period related to different processes.",True,llm_borderline,reviewed,dita_document,KA-02345_note_0001.dita,Note,,,KA-02345_note_0001.dita,,,dita_document,KA-03288_note_0006.dita,Note,,,KA-03288_note_0006.dita,,,"Note Remarque : La date du décès doit être aussi exacte que possible, car elle a une incidence sur le droit à des prestations précises du RPC et de la SV. Il n'y a pas de période d'attente si Service Canada a une preuve acceptable de la date du décès.","Note Remarque : Aucun délai de carence n'est imposé à la délivrance d'un certificat de présomption de décès, pourvu qu'il y ait une preuve acceptable permettant de déterminer précisément la date du décès."
5072,5325,dita_document:76a34a04f6b585241c0a,dita_document:d147d7370c057409d85a,0.7408215403556824,0.99953324,duplicate/semantic duplicate,"Both passages provide instructions regarding the selection of 'Gouvernement étranger' and the requirements for filling out related fields, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,KA-05469_note_0011.dita,Note,,,KA-05469_note_0011.dita,,,dita_document,KA-05495_note_0002.dita,Note,,,KA-05495_note_0002.dita,,,"Note Remarque : Si vous sélectionnez Gouvernement étranger , les champs Reçu du pays et Mode de réception sont obligatoires.","Note Remarque : Si vous avez sélectionnez Gouvernement étranger dans le menu déroulant Reçu de , vous devez sélectionner une option dans ce champ. Laissez cette case vide si vous avez sélectionné d'autres options dans le menu déroulant Reçu de ."
5081,5325,dita_document:a5c50caa4aefa04a3ffd,dita_document:d147d7370c057409d85a,0.7408215403556824,0.99953324,duplicate/semantic duplicate,Both passages provide instructions regarding the selection of 'Gouvernement étranger' and the requirements for the fields 'Reçu du pays' and 'Mode de réception'. They convey similar information with slight variations in wording.,True,llm_borderline,reviewed,dita_document,KA-05469_note_0020.dita,Note,,,KA-05469_note_0020.dita,,,dita_document,KA-05495_note_0002.dita,Note,,,KA-05495_note_0002.dita,,,"Note Remarque : Si vous sélectionnez Gouvernement étranger , les champs Reçu du pays et Mode de réception sont obligatoires.","Note Remarque : Si vous avez sélectionnez Gouvernement étranger dans le menu déroulant Reçu de , vous devez sélectionner une option dans ce champ. Laissez cette case vide si vous avez sélectionné d'autres options dans le menu déroulant Reçu de ."
4977,4988,dita_document:1eee85715e48872e0afb,dita_document:a09dbe30db9b1cb44934,0.7406095266342163,0.9991306,duplicate/semantic duplicate,"Both passages provide similar instructions regarding the deletion of evidence, emphasizing that it should only be done in exceptional circumstances and suggesting that existing evidence should generally be modified instead. The wording is slightly different, but the core message and context are the same.",True,llm_borderline,reviewed,dita_document,KA-05451_note_0001.dita,Note,,,KA-05451_note_0001.dita,,,dita_document,KA-05453_note_0004.dita,Note,,,KA-05453_note_0004.dita,,,"Note Remarque : Supprimez une preuve uniquement dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés dans le dossier du mauvais client). En général, la preuve existante devrait plutôt être modifiée.","Note Remarque : N'utilisez la fonction Supprimer que dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur un dossier de client incorrect). En général, la fonction Modifier est utilisée pour gérer la preuve existante."
4977,4993,dita_document:1eee85715e48872e0afb,dita_document:f47340cef191a954827a,0.7406095266342163,0.9991306,duplicate/semantic duplicate,"Both passages provide similar instructions regarding the deletion of evidence, emphasizing that it should only be done in exceptional circumstances and suggesting modification as the general approach. The wording is slightly different, but the core message and context are the same.",True,llm_borderline,reviewed,dita_document,KA-05451_note_0001.dita,Note,,,KA-05451_note_0001.dita,,,dita_document,KA-05454_note_0004.dita,Note,,,KA-05454_note_0004.dita,,,"Note Remarque : Supprimez une preuve uniquement dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés dans le dossier du mauvais client). En général, la preuve existante devrait plutôt être modifiée.","Note Remarque : N'utilisez la fonction Supprimer que dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur un dossier de client incorrect). En général, la fonction Modifier est utilisée pour gérer la preuve existante."
4977,5046,dita_document:1eee85715e48872e0afb,dita_document:6f55525e304d7497a76c,0.7406095266342163,0.9991306,duplicate/semantic duplicate,"Both passages provide similar instructions regarding the deletion of evidence, emphasizing that it should only be done in exceptional circumstances and suggesting modification as the general approach. The wording is slightly different, but the core message and context are the same.",True,llm_borderline,reviewed,dita_document,KA-05451_note_0001.dita,Note,,,KA-05451_note_0001.dita,,,dita_document,KA-05462_note_0003.dita,Note,,,KA-05462_note_0003.dita,,,"Note Remarque : Supprimez une preuve uniquement dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés dans le dossier du mauvais client). En général, la preuve existante devrait plutôt être modifiée.","Note Remarque : N'utilisez la fonction Supprimer que dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur un dossier de client incorrect). En général, la fonction Modifier est utilisée pour gérer la preuve existante."
4977,5092,dita_document:1eee85715e48872e0afb,dita_document:c520095b4342d5335261,0.7406095266342163,0.9991306,duplicate/semantic duplicate,"Both passages provide similar instructions regarding the deletion of evidence, emphasizing that it should only be done in exceptional circumstances and suggesting modification as the general approach. The wording is slightly different, but the core message and context are the same.",True,llm_borderline,reviewed,dita_document,KA-05451_note_0001.dita,Note,,,KA-05451_note_0001.dita,,,dita_document,KA-05470_note_0006.dita,Note,,,KA-05470_note_0006.dita,,,"Note Remarque : Supprimez une preuve uniquement dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés dans le dossier du mauvais client). En général, la preuve existante devrait plutôt être modifiée.","Note Remarque : N'utilisez la fonction Supprimer que dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur un dossier de client incorrect). En général, la fonction Modifier est utilisée pour gérer la preuve existante."
4977,5252,dita_document:1eee85715e48872e0afb,dita_document:e30acab000a8401f52d9,0.7406095266342163,0.9991306,duplicate/semantic duplicate,"Both passages provide similar instructions regarding the deletion of evidence, emphasizing that it should only be done in exceptional circumstances and that existing evidence should generally be modified instead. The wording is slightly different, but the core message and context are the same.",True,llm_borderline,reviewed,dita_document,KA-05451_note_0001.dita,Note,,,KA-05451_note_0001.dita,,,dita_document,KA-05486_note_0019.dita,Note,,,KA-05486_note_0019.dita,,,"Note Remarque : Supprimez une preuve uniquement dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés dans le dossier du mauvais client). En général, la preuve existante devrait plutôt être modifiée.","Note Remarque : N'utilisez la fonction Supprimer que dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur un dossier de client incorrect). En général, la fonction Modifier est utilisée pour gérer la preuve existante."
4977,5323,dita_document:1eee85715e48872e0afb,dita_document:5d5e1eaf6bd4fdd26772,0.7406095266342163,0.9991306,duplicate/semantic duplicate,"Both passages provide similar instructions regarding the deletion of evidence, emphasizing that it should only be done in exceptional circumstances and suggesting modification as the general approach. The wording is slightly different, but the core message and context are the same.",True,llm_borderline,reviewed,dita_document,KA-05451_note_0001.dita,Note,,,KA-05451_note_0001.dita,,,dita_document,KA-05494_note_0010.dita,Note,,,KA-05494_note_0010.dita,,,"Note Remarque : Supprimez une preuve uniquement dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés dans le dossier du mauvais client). En général, la preuve existante devrait plutôt être modifiée.","Note Remarque : N'utilisez la fonction Supprimer que dans des circonstances exceptionnelles (p. ex. lorsque les renseignements ont été consignés sur un dossier de client incorrect). En général, la fonction Modifier est utilisée pour gérer la preuve existante."
578,580,dita_document:6a5ae4404f05f7d0d723,dita_document:c878f2b269bba093ce42,0.7405827641487122,0.9980573,one passage included in another,"Passage 1 discusses the need to generate tax information slips manually from electronic forms for printing and mailing, while Passage 2 specifies the requirement to print a duplicate of T4A, NR4, or credit statement and file it when manually issuing a tax information slip using electronic forms. Passage 2's information about specific forms is included within the broader context of Passage 1.",True,llm_borderline,reviewed,dita_document,KA-01414_note_0001.dita,Note,,,KA-01414_note_0001.dita,,,dita_document,KA-01414_note_0003.dita,Note,,,KA-01414_note_0003.dita,,,"Note Remarque : Dans certaines situations, les feuillets de renseignements fiscaux devront être générés manuellement à partir des formulaires électroniques pour pouvoir les imprimer et les envoyer par la poste.","Note Remarque : Vous devez imprimer un duplicata de T4A, NR4 ou relevé de crédit et le classer dans le dossier du client lorsque vous émettez manuellement un feuillet de renseignements fiscaux au moyen des formulaires électroniques."
2300,2314,dita_document:313f61915c9a0968095d,dita_document:5db1cb24f72735875c91,0.7405536770820618,0.99946266,conflicting information,"Passage 1 specifies criteria for accelerated procedures related to advanced, metastatic, or recurrent symptomatic colorectal cancer, while Passage 2 states that all cases are considered for accelerated procedures due to the majority of applicants having a grim prognosis with extensive cancer. This presents conflicting scopes regarding the criteria for selection.",True,llm_borderline,reviewed,dita_document,KA-04346_note_0016.dita,Note,,,KA-04346_note_0016.dita,,,dita_document,KA-04346_note_0030.dita,Note,,,KA-04346_note_0030.dita,,,"Note Avertissement : Critères de sélection pour la procédure accélérée : Cancer colorectal symptomatique de stade avancé, métastatique ou récidivant","Note Avertissement : Critères de sélection pour la procédure accélérée : Tous les cas, compte tenu du fait que la majorité des personnes qui présenteront une demande de prestations d'invalidité du RPC seront atteintes d'un cancer étendu au pronostic sombre."
4841,5317,dita_document:c2aa5c70b65a6a64a072,dita_document:3bfdb345638a477bca75,0.7405416369438171,0.99804014,conflicting information,"Passage 1 states that a user cannot create or delete a specific type of evidence, while Passage 2 indicates that replacement evidence can be added, viewed, and deleted in the application file, which contradicts the claim made in Passage 1.",True,llm_borderline,reviewed,dita_document,KA-05433_note_0002.dita,Note,,,KA-05433_note_0002.dita,,,dita_document,KA-05494_note_0004.dita,Note,,,KA-05494_note_0004.dita,,,"Note Remarque : Ce type de preuve est créé lors de la présentation de la demande. Un utilisateur ne peut ni créer, ni supprimer cette preuve.","Note Remarque : Les preuves de remplacement de l’admissibilité et au montant auquel la personne a droit peuvent être ajoutées, consultées et supprimées dans le dossier de demande, mais ne peuvent pas être modifiées. Pour modifier les éléments de preuve dans le dossier de demande, vous devez supprimer les preuves existantes et les saisir à nouveau. Les preuves peuvent être modifiées dans le dossier général."
2308,2312,dita_document:43b36f439d0ad8ae58a1,dita_document:3f7aefc3eb8312fc1bf8,0.7405382990837097,0.99973905,conflicting information,"Passage 1 states that the selection criteria for the accelerated procedure includes all cases of primary liver cancer, while Passage 2 suggests that the criteria includes all cases but implies a focus on individuals likely at an advanced stage of the disease. This creates a conflict regarding the scope of cases included in the selection criteria.",True,llm_borderline,reviewed,dita_document,KA-04346_note_0024.dita,Note,,,KA-04346_note_0024.dita,,,dita_document,KA-04346_note_0028.dita,Note,,,KA-04346_note_0028.dita,,,Note Avertissement : Critères de sélection pour la procédure accélérée : Tous les cas de cancer primaire du foie.,"Note Avertissement : Critères de sélection pour la procédure accélérée : Tous les cas, étant donné que les personnes qui présenteront une demande seront vraisemblablement à un stade avancé de la maladie."
2360,2361,dita_document:caf925161dc85cf78ba6,dita_document:c0e999a1635f50dbd93d,0.7404471635818481,0.9977096,duplicate/semantic duplicate,"Both passages discuss the termination of the lifetime renewal designation for beneficiaries who are no longer eligible for ALC or ALCS benefits, with similar wording and context.",True,llm_borderline,reviewed,dita_document,KA-04366_note_0006.dita,Note,,,KA-04366_note_0006.dita,,,dita_document,KA-04366_note_0007.dita,Note,,,KA-04366_note_0007.dita,,,"Note Remarque : La désignation de renouvellement à vie prend fin pour les pensionnés ou les prestataires qui ne sont plus admissibles à recevoir les prestations du SRG, de l' ALC ou de l' ALCS . Si le pensionné ou le prestataire souhaite que sa désignation de renouvellement à vie soit rétablie, une nouvelle demande de prestations du SRG, d' ALC ou d' ALCS et un état de revenu sont requis .","Note Remarque : Dans les deux cas ci-dessus, le prestataire n' est plus admissible à l' ALC ou à l' ALCS et leur désignation de renouvellement à vie prend fin."
4851,5255,dita_document:9f08deff73b07f03eb26,dita_document:34f32e43aa26df58b549,0.7403795123100281,0.99651974,duplicate/semantic duplicate,"Both passages provide instructions related to the modification of evidence in a request, albeit with slightly different wording. They convey the same scoped fact about how to proceed based on the status of the evidence.",True,llm_borderline,reviewed,dita_document,KA-05436_note_0002.dita,Note,,,KA-05436_note_0002.dita,,,dita_document,KA-05487_note_0003.dita,Note,,,KA-05487_note_0003.dita,,,"Note Remarque : Si les éléments de preuve des Détails de la demande ont des preuves Actives ou En cours de modification du type de preuve associé, les éléments de preuve sont affichés et peuvent être modifiés au besoin.",Note Remarque : Cliquez sur : Continuer la modification si la preuve n’a pas encore été activée; ou Modifier si la preuve est activée.
4418,5325,dita_document:73239ad1d74bf0c4a863,dita_document:d147d7370c057409d85a,0.7402739524841309,0.9994656,duplicate/semantic duplicate,"Both passages provide instructions related to selecting 'Gouvernement étranger' in a dropdown menu, indicating that certain fields become mandatory based on that selection. They convey the same essential information but with slight variations in wording.",True,llm_borderline,reviewed,dita_document,KA-05238_note_0008.dita,Note,,,KA-05238_note_0008.dita,,,dita_document,KA-05495_note_0002.dita,Note,,,KA-05495_note_0002.dita,,,"Note Remarque : Si vous sélectionnez Gouvernement étranger, les champs Reçus du pays et Mode de réception deviendront obligatoires .","Note Remarque : Si vous avez sélectionnez Gouvernement étranger dans le menu déroulant Reçu de , vous devez sélectionner une option dans ce champ. Laissez cette case vide si vous avez sélectionné d'autres options dans le menu déroulant Reçu de ."
3983,4032,dita_document:999f1abd4a21d3142f6c,dita_document:f2d828a66b1b049ceb9f,0.7402250170707703,0.9986438,conflicting information,"Passage 1 states that a protected date should be provided based on a request from a foreign institution, while Passage 2 specifies that the protected date should only be provided for requests made more than a year after the eligibility date for Trinidadian benefits. These two passages present mutually incompatible claims regarding when and under what circumstances the protected date should be provided.",True,llm_borderline,reviewed,dita_document,KA-05129_note_0010.dita,Note,,,KA-05129_note_0010.dita,,,dita_document,KA-05134_note_0015.dita,Note,,,KA-05134_note_0015.dita,,,"Note Remarque : Si vous fournissez une date protégée en fonction d’une demande de l’institution étrangère, la date est fournie dans la partie 4.8.",Note Remarque : La date protégée ne doit être fournie que pour les demandes présentées plus d'un an après la date d'admissibilité pour la prestation trinidadienne (date de décès).
2286,2302,dita_document:c55aaf5804c19c4c183c,dita_document:aac1063bce413bc730c9,0.7402139902114868,0.99990106,one passage included in another,One normalized node is contained in the other.,False,cross_encoder,not_needed,dita_document,KA-04346_note_0002.dita,Note,,,KA-04346_note_0002.dita,,,dita_document,KA-04346_note_0018.dita,Note,,,KA-04346_note_0018.dita,,,Note Avertissement : Critères de sélection pour la procédure accélérée : Tous les cas,"Note Avertissement : Critères de sélection pour la procédure accélérée: Tous les cas, en raison de la fréquence des métastases au moment du diagnostic."
2287,2302,dita_document:dc1b83d9eacb9eac39a1,dita_document:aac1063bce413bc730c9,0.7402139902114868,0.99990106,one passage included in another,One normalized node is contained in the other.,False,cross_encoder,not_needed,dita_document,KA-04346_note_0003.dita,Note,,,KA-04346_note_0003.dita,,,dita_document,KA-04346_note_0018.dita,Note,,,KA-04346_note_0018.dita,,,Note Avertissement : Critères de sélection pour la procédure accélérée : Tous les cas,"Note Avertissement : Critères de sélection pour la procédure accélérée: Tous les cas, en raison de la fréquence des métastases au moment du diagnostic."
2605,2611,dita_document:615591858c13960ef56b,dita_document:54d0f4bcccd7770c392b,0.740153431892395,0.9998934,conflicting information,"Both passages discuss the implications of denied requests for child benefits, but they refer to different types of benefits (general child benefits vs. survivor benefits) and present conflicting conditions regarding the protection of future requests based on the denial of the initial request.",True,llm_borderline,reviewed,dita_document,KA-04482_note_0008.dita,Note,,,KA-04482_note_0008.dita,,,dita_document,KA-04491_note_0001.dita,Note,,,KA-04491_note_0001.dita,,,Note Remarque : Les demandes refusées ne protègent pas la date des futures demandes de prestations d'enfant.,"Note Remarque : Lorsque la pension de survivant a été refusée, la demande ne peut pas être utilisée pour protéger la date des futures demandes de prestation d’enfant survivant une fois que la décision a été prise concernant la demande de pension de survivant et que les délais d’appel ont expiré."
5268,5325,dita_document:e2e6104a7cdf06519cb3,dita_document:d147d7370c057409d85a,0.740135133266449,0.99986374,duplicate/semantic duplicate,"Both passages provide instructions regarding the selection of a field when 'Gouvernement étranger' is chosen in the 'Reçu de' dropdown. They convey the same essential information, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,KA-05488_note_0012.dita,Note,,,KA-05488_note_0012.dita,,,dita_document,KA-05495_note_0002.dita,Note,,,KA-05495_note_0002.dita,,,Note Remarque : Ce champ doit être sélectionné si vous avez sélectionné Gouvernement étranger sous le champ Reçu de .,"Note Remarque : Si vous avez sélectionnez Gouvernement étranger dans le menu déroulant Reçu de , vous devez sélectionner une option dans ce champ. Laissez cette case vide si vous avez sélectionné d'autres options dans le menu déroulant Reçu de ."
3512,3743,dita_document:b49568cda9c43c6fd475,dita_document:00b5ec67c2ca6bba2604,0.7401250004768372,0.99814653,conflicting information,"Both passages state that a section is mandatory, but they provide different conditions under which this requirement applies. Passage 1 specifies that it is mandatory if the applicant has an authorized representative, while Passage 2 states it is mandatory when submitting a foreign benefit application. These conditions are mutually exclusive.",True,llm_borderline,reviewed,dita_document,KA-05072_note_0023.dita,Note,,,KA-05072_note_0023.dita,,,dita_document,KA-05105_note_0003.dita,Note,,,KA-05105_note_0003.dita,,,Note Remarque : Cette section est obligatoire si le demandeur a un représentant autorisé.,Note Remarque : Cette section est obligatoire lorsque vous transmettez une demande de prestation étrangère.
3534,3743,dita_document:cbfbf8c354738c6d3b7d,dita_document:00b5ec67c2ca6bba2604,0.7401250004768372,0.99814653,conflicting information,"Both passages state that a section is mandatory, but they provide different conditions under which this requirement applies. Passage 1 specifies that it is mandatory if the applicant has an authorized representative, while Passage 2 states it is mandatory when submitting a foreign benefit application. These conditions are mutually exclusive.",True,llm_borderline,reviewed,dita_document,KA-05072_note_0045.dita,Note,,,KA-05072_note_0045.dita,,,dita_document,KA-05105_note_0003.dita,Note,,,KA-05105_note_0003.dita,,,Note Remarque : Cette section est obligatoire si le demandeur a un représentant autorisé.,Note Remarque : Cette section est obligatoire lorsque vous transmettez une demande de prestation étrangère.
81,886,dita_document:eed62a35d82dbceb3e9c,dita_document:4889ee4157ce30aabd98,0.7398297786712646,0.99906945,conflicting information,"Passage 1 instructs to update notes for all relevant accounts, while Passage 2 emphasizes the need to enter a remark on related accounts impacted by an action or decision, detailing specific information to include. The focus and requirements differ, leading to conflicting interpretations of what should be done regarding notes.",True,llm_borderline,reviewed,dita_document,KA-01075_note_0007.dita,Note,,,KA-01075_note_0007.dita,,,dita_document,KA-01621_note_0022.dita,Note,,,KA-01621_note_0022.dita,,,Note Remarque : Assurez-vous de mettre à jour les notes de tous les comptes concernés.,"Note Remarque : N'oubliez pas de saisir une remarque sur tous les comptes connexes sur lesquels l'action ou la décision a un impact direct. L'écran Notes sur les comptes liés devrait indiquer la période d'arrérages, les résultats (p. ex. la demande est approuvée ou refusée), et la référence à l'autre compte."
5115,5435,dita_document:d24939c45e1927926c11,dita_document:c0c8d3598bf6126ac114,0.7397568225860596,0.97669643,conflicting information,"Passage 1 states that if the account holder has their own overpayment, it must remain on the account, while Passage 2 indicates that an existing overpayment due to misrepresentation or fraud remains active and is not suspended. These statements present mutually incompatible claims regarding the handling of overpayments on accounts.",True,llm_borderline,reviewed,dita_document,KA-05476_note_0008.dita,Note,,,KA-05476_note_0008.dita,,,dita_document,KA-05504_note_0002.dita,Note,,,KA-05504_note_0002.dita,,,"Note Remarque : Si la personne qui possède le compte a subi son propre plus-payé, cette partie du plus-payé doit rester sur le compte.","Note Remarque : S'il y a un plus-payé existant sur le compte du client (c-à-d fausse déclaration ou fraude qui a été reportée), le plus-payé n'est pas suspendu et reste actif."
2293,2314,dita_document:b12251debe107cc5a0b2,dita_document:5db1cb24f72735875c91,0.7397403717041016,0.9999027,one passage included in another,One normalized node is contained in the other.,False,cross_encoder,not_needed,dita_document,KA-04346_note_0009.dita,Note,,,KA-04346_note_0009.dita,,,dita_document,KA-04346_note_0030.dita,Note,,,KA-04346_note_0030.dita,,,Note Avertissement : Critères de sélection pour la procédure accélérée : Tous les cas.,"Note Avertissement : Critères de sélection pour la procédure accélérée : Tous les cas, compte tenu du fait que la majorité des personnes qui présenteront une demande de prestations d'invalidité du RPC seront atteintes d'un cancer étendu au pronostic sombre."
