item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,cluster_id,item1_cluster_id,item2_cluster_id,same_duplicate_cluster,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item1_text,item2_text
4011,4110,dita_document:098f2172a8c9fc46bfe0,dita_document:67413fa5f2d01d8599bd,0.8646093606948853,0.9996387,conflicting information,,,all_notes_en_cluster_00563,no,"Passage 1 states that a protective date is needed if the foreign benefit application was received more than 6 months after the applicant was certified as invalid, while Passage 2 states that it is required if the applicant applied for the foreign benefit more than 6 months after the date of death. These two conditions are mutually incompatible.",True,llm_borderline,reviewed,dita_document,KA-05134_note_0009.dita,Note,,,KA-05134_note_0009.dita,,,dita_document,KA-05143_note_0004.dita,Note,,,KA-05143_note_0004.dita,,,Note Note: A protective date only needs to be obtained if the foreign benefit application was received more than 6 months after the date on which the applicant was certified as invalid (per field 2 of Section E).,Note Note: A protective date is only required if the applicant applied for the foreign benefit more than 6 months after the date of death.
4011,4111,dita_document:098f2172a8c9fc46bfe0,dita_document:c82a7643845c18014bb6,0.8646093606948853,0.9996387,conflicting information,,,all_notes_en_cluster_00563,no,"The two passages provide mutually incompatible claims regarding the conditions under which a protective date is required. Passage 1 states it is based on the applicant being certified as invalid, while Passage 2 states it is based on the date of death.",True,llm_borderline,reviewed,dita_document,KA-05134_note_0009.dita,Note,,,KA-05134_note_0009.dita,,,dita_document,KA-05143_note_0005.dita,Note,,,KA-05143_note_0005.dita,,,Note Note: A protective date only needs to be obtained if the foreign benefit application was received more than 6 months after the date on which the applicant was certified as invalid (per field 2 of Section E).,Note Note: A protective date is only required if the applicant applied for the foreign benefit more than 6 months after the date of death.
3751,3758,dita_document:f03f191dd9a25942edd3,dita_document:074bd85e335040cfe6f8,0.8645662665367126,0.9993949,conflicting information,all_notes_en_cluster_00059,all_notes_en_cluster_00059,all_notes_en_cluster_00059,yes,"Both passages discuss the protective date and effective date of Grenadian benefits, but they provide conflicting information regarding the conditions under which the protective date must be provided and the effective date for different types of benefits.",True,llm_borderline,reviewed,dita_document,KA-05107_note_0004.dita,Note,,,KA-05107_note_0004.dita,,,dita_document,KA-05107_note_0011.dita,Note,,,KA-05107_note_0011.dita,,,Note Note: The protective date must only be provided if the corresponding Canadian benefit was submitted more than one year after the date of eligibility for the Grenadian benefit. The effective date of a Grenadian invalidity benefit is the date of onset of the invalidity.,"Note Note : The protective date of a claim must only be provided for claims made later than one year from the date of eligibility for the Grenadian benefit. The effective date of a Grenadian benefit is as follows: for an age benefit, the date of the 60th birthday. for an invalidity benefit, the date of onset of the invalidity. for a survivor benefit and funeral grant, the date of death."
5394,5396,dita_document:db0292a94758fa3c6b07,dita_document:d7789825fdd490f20928,0.8643780946731567,0.9990099,duplicate/semantic duplicate,all_notes_en_cluster_00765,all_notes_en_cluster_00765,all_notes_en_cluster_00765,yes,"Both passages convey the same instruction regarding the necessity of unchecking or clearing the Auto Calculate box to apply a manually edited maximum deduction amount, albeit with slightly different wording.",True,llm_borderline,reviewed,dita_document,KA-05502_note_0003.dita,Note,,,KA-05502_note_0003.dita,,,dita_document,KA-05502_note_0005.dita,Note,,,KA-05502_note_0005.dita,,,"Note Note: If you manually edit the maximum deduction amount, you must make sure you uncheck the Auto Calculate box to have it applied.",Note Note: You must clear the Auto Calculate box to have the manually entered maximum deduction amount used for the deduction by Cúram.
4422,5436,dita_document:4d06059a84102fb4a8bc,dita_document:9766a6065e2bd617d4c8,0.8641997575759888,0.99919945,duplicate/semantic duplicate,all_notes_en_cluster_00154,all_notes_en_cluster_00154,all_notes_en_cluster_00154,yes,"Both passages convey the same essential information regarding the dependency of the Template Sub-category on the Template Category selection, despite slight variations in wording.",True,llm_borderline,reviewed,dita_document,KA-05239_note_0004.dita,Note,,,KA-05239_note_0004.dita,,,dita_document,KA-05505_note_0009.dita,Note,,,KA-05505_note_0009.dita,,,Note Note: The template sub-category is dependent on the type of category selected in the Template Category field below. The Foreign benefits_Prestations-étrangères option must be selected in the Template Category field to be able to select the related Template Sub-Category .,Note Note: You must select an option in both the Template Category and the Template Sub-Category fields. The Template Sub-category field is dependent on the type of category you select in the Template Category field.
4422,5443,dita_document:4d06059a84102fb4a8bc,dita_document:132ed15857d664bafd13,0.8641997575759888,0.99919945,duplicate/semantic duplicate,all_notes_en_cluster_00154,all_notes_en_cluster_00154,all_notes_en_cluster_00154,yes,"Both passages convey the same essential information regarding the dependency of the Template Sub-Category on the Template Category selection, despite slight differences in wording.",True,llm_borderline,reviewed,dita_document,KA-05239_note_0004.dita,Note,,,KA-05239_note_0004.dita,,,dita_document,KA-05505_note_0016.dita,Note,,,KA-05505_note_0016.dita,,,Note Note: The template sub-category is dependent on the type of category selected in the Template Category field below. The Foreign benefits_Prestations-étrangères option must be selected in the Template Category field to be able to select the related Template Sub-Category .,Note Note: You must select an option in both the Template Category and the Template Sub-Category fields. The Template Sub-category field is dependent on the type of category you select in the Template Category field.
1941,2562,dita_document:39ac4ca1b20ef60b53ff,dita_document:11a70d294c3ead010482,0.863736093044281,0.99907905,conflicting information,,all_notes_en_cluster_00379,all_notes_en_cluster_00146,no,"Both passages provide instructions for adding notes in ITRDS for beneficiaries over 60 years of age, but they contain mutually incompatible claims regarding the dates to protect RTR pension applications and the conditions under which applications are considered. Passage 1 refers to the date the disability ceased, while Passage 2 refers to the date of CPPD benefits application, leading to conflicting information.",True,llm_borderline,reviewed,dita_document,KA-03339_note_0011.dita,Note,,,KA-03339_note_0011.dita,,,dita_document,KA-04472_note_0005.dita,Note,,,KA-04472_note_0005.dita,,,"Note Note: If the beneficiary is over 60 years of age, add a note in ITRDS marked as Important which states the following: Date protect RTR pension application to (the month the disability ceased) if received within 90 days of the cease decision letter date.","Note Note: If the applicant is over 60 years of age, add a note in ITRDS marked as Important which states the following: ""Date protect RTR pension application to (date of CPPD benefits application) if received within 90 days of the denial letter date."" A CPP RTR pension application received within the 90 days will not be considered a simultaneous application for a PRDB adjudication. An Application for a Canada Pension Plan Post-Retirement Disability Benefit (ISP-1170) form is required."
4008,4015,dita_document:c95bd74f5596183a727b,dita_document:5e4cf665bd6b83864401,0.8635166883468628,0.9994543,duplicate/semantic duplicate,all_notes_en_cluster_00139,all_notes_en_cluster_00139,all_notes_en_cluster_00139,yes,"Both passages provide the same instruction regarding the requirement of the name at birth in question 2 if it differs from the name in question 1, with the only difference being the subject (applicant vs. deceased).",True,llm_borderline,reviewed,dita_document,KA-05134_note_0006.dita,Note,,,KA-05134_note_0006.dita,,,dita_document,KA-05134_note_0013.dita,Note,,,KA-05134_note_0013.dita,,,"Note Note: If the applicant is a female, the name at birth in question 2 must be provided if it is different than the name in question 1.","Note Note: If the deceased is a female, the name at birth in question 2 must be provided if it is different than the name in question 1."
3176,3265,dita_document:d781fc4933865799d727,dita_document:61f1a08d9af45808e671,0.8633041977882385,0.9989121,conflicting information,,,all_notes_en_cluster_00309,no,"Both passages state that applicants must mail or drop off documents to Service Canada when applying online, but they conflict on the specifics of what documents need to be mailed or dropped off. Passage 1 specifies the Declaration of Attendance form and supporting documents, while Passage 2 only mentions supporting documents.",True,llm_borderline,reviewed,dita_document,KA-04899_note_0001.dita,Note,,,KA-04899_note_0001.dita,,,dita_document,KA-04964_note_0001.dita,Note,,,KA-04964_note_0001.dita,,,Note Note: Applicants who choose to complete their application online must still mail in or drop off their Declaration of Attendance at School or University (ISP1401) form and any supporting documents to Service Canada.,Note Note: Applicants who choose to complete their application online must still mail their supporting documents to Service Canada or drop them off at a Service Canada office.
5,20,dita_document:8d5f4799783cdf59eb8f,dita_document:1f590351ca904ea992db,0.8632503151893616,0.9996662,conflicting information,all_notes_en_cluster_00236,all_notes_en_cluster_00236,all_notes_en_cluster_00236,yes,"Both passages discuss the availability of the Postal Code field and Override dropdown based on the selected country. Passage 1 states that these fields are available only when Canada is selected, while Passage 2 states that they are not available if a country other than Canada is selected. This presents mutually incompatible claims regarding the conditions under which these fields are available.",True,llm_borderline,reviewed,dita_document,KA-01029_note_0006.dita,Note,,,KA-01029_note_0006.dita,,,dita_document,KA-01053_note_0006.dita,Note,,,KA-01053_note_0006.dita,,,Note Warning: The Postal Code field and the Override dropdown are only available when the Country is Canada .,"Note Note: If you select a country other than Canada, the Postal Code field and Override dropdown are no longer available on the screen."
2983,3104,dita_document:66064b02bba61ab2cfa3,dita_document:490d3c54dab7134ca9ce,0.8629971146583557,0.98944926,conflicting information,all_notes_en_cluster_00444,all_notes_en_cluster_00444,all_notes_en_cluster_00444,yes,"Passage 1 states that an enquiry must be submitted before providing the observation period for beneficiaries participating in educational or volunteer activities, while Passage 2 indicates that an enquiry is required if considering denying or ceasing benefits based on those activities. The conditions under which an enquiry is required differ, leading to conflicting interpretations of when an enquiry is necessary.",True,llm_borderline,reviewed,dita_document,KA-04817_note_0004.dita,Note,,,KA-04817_note_0004.dita,,,dita_document,KA-04863_note_0008.dita,Note,,,KA-04863_note_0008.dita,,,"Note Note: Before providing the observation period to beneficiaries participating in educational or volunteer activities, an enquiry must be submitted to National Headquarters. Send an enquiry via the National Business Expertise Tool (NEXO) Share Point link (access is required). (KA-04735 Snippet 35.0 content. Do not modify or delete.) National Business Expertise Tool National Business Expertise Tool","Note Note: If considering denying or ceasing benefits solely on educational or volunteer activities or if there are 30 hours or more of volunteer activity per week, an enquiry must be submitted to National Headquarters. Send an enquiry via the National Business Expertise Tool (NEXO) Share Point link (access is required). (KA-04735 Snippet 35.0 content. Do not modify or delete.) National Business Expertise Tool National Business Expertise Tool"
3344,3443,dita_document:4cf113c75d549ad8340f,dita_document:406eae6d9f28e8f14f7c,0.862982451915741,0.9995566,duplicate/semantic duplicate,all_notes_en_cluster_00164,all_notes_en_cluster_00164,all_notes_en_cluster_00164,yes,"Both passages provide the same instruction regarding establishing the receipt date and date protection, with only minor wording differences.",True,llm_borderline,reviewed,dita_document,KA-05024_note_0012.dita,Note,,,KA-05024_note_0012.dita,,,dita_document,KA-05053_note_0010.dita,Note,,,KA-05053_note_0010.dita,,,"Note Note: Establish the receipt date and date protection, if applicable. Receipt Date and Date Protection (Action) Receipt Date and Date Protection (Action)",Note Note: Establish the receipt date and the date protection.
3323,3328,dita_document:8afc14f28b54fb207cfd,dita_document:bed244b41b856297316a,0.8629665374755859,0.99964917,conflicting information,all_notes_en_cluster_00651,all_notes_en_cluster_00651,all_notes_en_cluster_00651,yes,"Both passages discuss the requirement to send the ISP-3041 form for the current year option, but they present conflicting conditions regarding the timing of the previous year option form and the current year time limit. Passage 1 states that if you are processing a current year option form and it is still within the time limit, you must send the form, while Passage 2 specifies that if the previous year option form was received after the current year time limit, the current year option form cannot be waived, which contradicts the implication in Passage 1.",True,llm_borderline,reviewed,dita_document,KA-05021_note_0003.dita,Note,,,KA-05021_note_0003.dita,,,dita_document,KA-05021_note_0008.dita,Note,,,KA-05021_note_0008.dita,,,"Note Note: If you are processing a current year option form and it is still within the time limit to receive the previous year option form, do not waive the requirement. You must send the ISP-3041 form for the applicable year to the individual for completion.","Note Note: If the previous year option form had been received after the current year time limit of June 30, 2020, the current year option form cannot be waived. If you were processing the previous year option form prior to the current year option time limit of June 30, 2020, the current year option form cannot be waived; you must send one to the client for completion as there is still time to do so."
2063,2064,dita_document:57b182673bafa9fea0af,dita_document:d26f9e7e5b77fc595b54,0.8628814816474915,0.99953467,one passage included in another,,,,no,"Passage 1 specifies that the total contributory period cannot be reduced to less than 120 months minus the number of months excluded because of disability, while Passage 2 states that the contributory period cannot be reduced to less than 120 months. Passage 1's information is more specific and includes the detail about disability, which is not mentioned in Passage 2.",True,llm_borderline,reviewed,dita_document,KA-03418_note_0002.dita,Note,,,KA-03418_note_0002.dita,,,dita_document,KA-03420_note_0001.dita,Note,,,KA-03420_note_0001.dita,,,Note Note: The total contributory period cannot be reduced to less than 120 months minus the number of months excluded because of disability.,Note Note: The contributory period cannot be reduced to less than 120 months.
3753,3758,dita_document:71b601499880ce8bd43e,dita_document:074bd85e335040cfe6f8,0.8627999424934387,0.9994464,conflicting information,all_notes_en_cluster_00059,all_notes_en_cluster_00059,all_notes_en_cluster_00059,yes,"Both passages discuss the protective date and effective date of Grenadian benefits, but they provide conflicting information regarding the effective date for different types of benefits. Passage 1 states that the effective date for a Grenadian survivors benefit is the date of death, while Passage 2 provides multiple effective dates for different types of benefits, including the date of the 60th birthday for age benefits and the date of onset of invalidity for invalidity benefits. This creates a conflict in the information presented.",True,llm_borderline,reviewed,dita_document,KA-05107_note_0006.dita,Note,,,KA-05107_note_0006.dita,,,dita_document,KA-05107_note_0011.dita,Note,,,KA-05107_note_0011.dita,,,Note Note: The protective date must only be provided if the corresponding Canadian benefit was submitted more than one year after the date of eligibility for the Grenadian benefit. The effective date of a Grenadian survivors benefit is the date of death.,"Note Note : The protective date of a claim must only be provided for claims made later than one year from the date of eligibility for the Grenadian benefit. The effective date of a Grenadian benefit is as follows: for an age benefit, the date of the 60th birthday. for an invalidity benefit, the date of onset of the invalidity. for a survivor benefit and funeral grant, the date of death."
5181,5182,dita_document:29f00d2541c48be4c4b9,dita_document:2e80a30c057a77fbc540,0.8623495697975159,0.9997943,conflicting information,,,,no,"Both passages provide instructions regarding how to handle an applicant's response to a question for years prior to 2020. However, they contain mutually incompatible claims: Passage 1 instructs to select the current year, while Passage 2 instructs not to update the field.",True,llm_borderline,reviewed,dita_document,KA-05482_note_0050.dita,Note,,,KA-05482_note_0050.dita,,,dita_document,KA-05482_note_0051.dita,Note,,,KA-05482_note_0051.dita,,,"Note Note: If the applicant answered this question for a year prior to 2020 or did not answer this question, select the current year.","Note Note: If the applicant answered this question for a year prior to 2020 or has not answered this question, do not update this field."
1064,2986,dita_document:ab1bf6f78dcb71958925,dita_document:619506a510f47ec1575a,0.8623327612876892,0.99979025,conflicting information,all_notes_en_cluster_00395,all_notes_en_cluster_00395,all_notes_en_cluster_00395,yes,"Both passages state that only a specific party (the client in Passage 1 and the applicant in Passage 2) can use online services via their MSCA, and that a third party is not authorized to use these services on their behalf. However, the terminology used ('client' vs. 'applicant') suggests a potential conflict in the definition of who is authorized, leading to mutually incompatible claims regarding the roles involved.",True,llm_borderline,reviewed,dita_document,KA-01718_note_0003.dita,Note,,,KA-01718_note_0003.dita,,,dita_document,KA-04821_note_0001.dita,Note,,,KA-04821_note_0001.dita,,,Note Note: Only the client can use online services via their MSCA. A third party is not authorized to use online services on behalf of the client. A third party can still request a reconsideration by mail.,Note Note: Only the applicant can use online services via their MSCA. Third party contacts are not authorized to use online services on behalf of the applicant.
3147,5535,dita_document:135776e78df6466fb124,dita_document:24f0bfc2b5cba95da490,0.8621440529823303,0.9994429,conflicting information,all_notes_en_cluster_00006,all_notes_en_cluster_00006,all_notes_en_cluster_00006,yes,"Passage 1 refers to 'applicant' while Passage 2 refers to 'client', creating a conflict in the subject of the communication policy.",True,llm_borderline,reviewed,dita_document,KA-04891_note_0007.dita,Note,,,KA-04891_note_0007.dita,,,dita_document,KA-05521_note_0001.dita,Note,,,KA-05521_note_0001.dita,,,"Note Warning: At this time, the Department is committed to recording an applicant's email address in ITRDS , but email is not an approved method of communication with clients or legal representatives. Do not communicate with the applicant by email.","Note Warning: At this time, the Department is committed to recording a client's email address, but email is not an approved method of communication with clients or legal representatives. Do not communicate with the client by email."
807,2368,dita_document:09adf562760dc25b4973,dita_document:68173d594739134b2c01,0.862027645111084,0.99647117,duplicate/semantic duplicate,all_notes_en_cluster_00080,all_notes_en_cluster_00080,all_notes_en_cluster_00080,yes,"Both passages provide the same instructions regarding the processing of applications when the Office of Control (OCON) ends in 9, detailing the steps to take if the benefit amount is 100% CPP and there is no QPP portion. The wording is slightly different, but the substantive information and instructions are identical.",True,llm_borderline,reviewed,dita_document,KA-01589_note_0003.dita,Note,,,KA-01589_note_0003.dita,,,dita_document,KA-04381_note_0004.dita,Note,,,KA-04381_note_0004.dita,,,"Note Reminder: After you have processed the application, if the Office of Control (OCON) ends in 9 , review the Benefits screen. If the benefit amount is 100% CPP and there is no QPP portion (also known as a ""false dual account""), the account remains in your region. You must send an email to the Dual Processing Unit GD box Email template requesting to change the OCON to your region. Update the client's notes in ITRDS to record details of your actions or decisions made on the account. Dual Processing Unit GD box ITRDS Notes—Review, Add and Delete (Action) For more information, Dual Accounts (Knowledge) Dual Processing Unit GD box ITRDS Notes—Review, Add and Delete (Action) Dual Accounts (Knowledge)","Note Note: If, after processing the application, the Office of Control (OCON) ends in ""9"", review the Benefits screen. If the benefit amount is 100% CPP and there is no QPP portion (also known as a ""false dual account""), the file remains in your region. You must send an email to the Dual Processing Unit Email mailbox requesting to change the OCON to your region. Update the applicant's notes in ITRDS to record details of your actions or decisions made on the account. Dual Processing Unit ITRDS Notes—Review, Add and Delete (Action) Dual Processing Unit ITRDS Notes—Review, Add and Delete (Action)"
3533,3541,dita_document:9e3548809988627cf24e,dita_document:098606d2569928794bde,0.8619638681411743,0.99958855,duplicate/semantic duplicate,all_notes_en_cluster_00079,all_notes_en_cluster_00079,all_notes_en_cluster_00079,yes,"Both passages provide instructions on how to handle applications for deceased applicants, specifically mentioning the use of a letter to deny the application. The only difference is the type of application referenced (GIS vs. ALW), but the core instruction remains the same.",True,llm_borderline,reviewed,dita_document,KA-05078_note_0001.dita,Note,,,KA-05078_note_0001.dita,,,dita_document,KA-05078_note_0009.dita,Note,,,KA-05078_note_0009.dita,,,"Note Note: If the applicant is deceased and the GIS application was received after their death, use the Post-mortem GIS, ALW, ALWS - Applied after death, 3rd party (ISS0104) letter to deny the application.","Note Note: If the applicant is deceased and the ALW application was received after their death, use the ISS0104 letter to deny the application."
3533,3543,dita_document:9e3548809988627cf24e,dita_document:fa18375ef2390581f719,0.8619638681411743,0.99958855,duplicate/semantic duplicate,all_notes_en_cluster_00079,all_notes_en_cluster_00079,all_notes_en_cluster_00079,yes,"Both passages provide instructions on how to handle applications for deceased applicants, specifically mentioning the use of a letter to deny the application. The only difference is the type of application referenced (GIS vs. ALW), but the core instruction remains the same.",True,llm_borderline,reviewed,dita_document,KA-05078_note_0001.dita,Note,,,KA-05078_note_0001.dita,,,dita_document,KA-05078_note_0011.dita,Note,,,KA-05078_note_0011.dita,,,"Note Note: If the applicant is deceased and the GIS application was received after their death, use the Post-mortem GIS, ALW, ALWS - Applied after death, 3rd party (ISS0104) letter to deny the application.","Note Note: If the applicant is deceased and the ALW application was received after their death, use the ISS0104 letter to deny the application."
3533,3544,dita_document:9e3548809988627cf24e,dita_document:fe15663905350cd16da4,0.8619638681411743,0.99958855,duplicate/semantic duplicate,all_notes_en_cluster_00079,all_notes_en_cluster_00079,all_notes_en_cluster_00079,yes,"Both passages provide instructions on how to handle applications for deceased applicants, specifically mentioning the use of a letter to deny the application. The only difference is the type of application referenced (GIS vs. ALW), but the core instruction remains the same.",True,llm_borderline,reviewed,dita_document,KA-05078_note_0001.dita,Note,,,KA-05078_note_0001.dita,,,dita_document,KA-05078_note_0012.dita,Note,,,KA-05078_note_0012.dita,,,"Note Note: If the applicant is deceased and the GIS application was received after their death, use the Post-mortem GIS, ALW, ALWS - Applied after death, 3rd party (ISS0104) letter to deny the application.","Note Note: If the applicant is deceased and the ALW application was received after their death, use the ISS0104 letter to deny the application."
701,1356,dita_document:4e3ffdb7c4acd339adb8,dita_document:6066ac5d8830b33d0130,0.8618382215499878,0.9998306,conflicting information,,all_notes_en_cluster_00460,all_notes_en_cluster_00535,no,"Both passages discuss the status of a payment attempt related to a Reclaimed Foreign Cheque and the Correspondence Indicator being set to N. However, they provide mutually incompatible claims regarding the actions to be taken: Passage 1 advises not to cancel the payment, while Passage 2 states that the client can cash the cheque at any time. This creates a conflict in the instructions provided.",True,llm_borderline,reviewed,dita_document,KA-01524_note_0006.dita,Note,,,KA-01524_note_0006.dita,,,dita_document,KA-01793_note_0004.dita,Note,,,KA-01793_note_0004.dita,,,"Note Warning: If the payment attempt status is Returned with the reason Reclaimed Foreign Cheque and the Correspondence Indicator is set to N (i.e. showing the cheque has not been returned), do not cancel the payment as it will be part of the overpayment and request the return of the cheque.","Note Warning: If the Payment Attempt Status indicates Returned with the reason Reclaimed Foreign Cheque , the Correspondence Indicator is set to N , and the cheque has not been returned, the client can then cash the cheque at any time. The Bank of America will honour the cheque regardless of how long it has been in circulation and will reclaim the funds from Public Services and Procurement Canada. In this situation, SPS does not generate a payment advice notice. Reclaimed Foreign Cheque (Action) Reclaimed Foreign Cheque (Action)"
2149,2161,dita_document:5e6b21dfa164bf8cb1ba,dita_document:dcb148cef65d68733997,0.8617548942565918,0.99963856,duplicate/semantic duplicate,all_notes_en_cluster_00522,all_notes_en_cluster_00522,all_notes_en_cluster_00522,yes,"Both passages present the same formula for calculating the first additional contributory period, with slight variations in wording. They refer to the same components (M1, M2, M3, M4, M5, M6, Q, R) and provide the same reference for further information.",True,llm_borderline,reviewed,dita_document,KA-03539_note_0003.dita,Callout,,,KA-03539_note_0003.dita,,,dita_document,KA-03539_note_0015.dita,Callout,,,KA-03539_note_0015.dita,,,"Callout First additional contributory period [[(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + Q] / R] × T For more information on the formula, refer to the Child Rearing Drop-In formulas for the first and second additional contributory periods section above.","Callout The following formula is used to calculate the average of the first additional contributory period ratio ( CRDI factor): [[(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + Q] / R] For more information on the formula, refer to the Child Rearing Drop-In formulas for the first and second additional contributory periods section above."
2152,2161,dita_document:62e7de6e629eb27d7c8a,dita_document:dcb148cef65d68733997,0.8617548942565918,0.99963856,duplicate/semantic duplicate,all_notes_en_cluster_00522,all_notes_en_cluster_00522,all_notes_en_cluster_00522,yes,"Both passages present the same formula for calculating the first additional contributory period, with slight variations in wording. They refer to the same source for additional information.",True,llm_borderline,reviewed,dita_document,KA-03539_note_0006.dita,Callout,,,KA-03539_note_0006.dita,,,dita_document,KA-03539_note_0015.dita,Callout,,,KA-03539_note_0015.dita,,,"Callout First additional contributory period [[(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + Q] / R] × T For more information on the formula, refer to the Child Rearing Drop-In formulas for the first and second additional contributory periods section above.","Callout The following formula is used to calculate the average of the first additional contributory period ratio ( CRDI factor): [[(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + Q] / R] For more information on the formula, refer to the Child Rearing Drop-In formulas for the first and second additional contributory periods section above."
2155,2161,dita_document:af29a7b8873d3bfb51e4,dita_document:dcb148cef65d68733997,0.8617548942565918,0.99963856,duplicate/semantic duplicate,all_notes_en_cluster_00522,all_notes_en_cluster_00522,all_notes_en_cluster_00522,yes,"Both passages present the same formula for calculating the first additional contributory period, with slight variations in wording. They refer to the same components (M1, M2, M3, M4, M5, M6, Q, R) and provide the same reference for further information.",True,llm_borderline,reviewed,dita_document,KA-03539_note_0009.dita,Callout,,,KA-03539_note_0009.dita,,,dita_document,KA-03539_note_0015.dita,Callout,,,KA-03539_note_0015.dita,,,"Callout First additional contributory period [[(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + Q] / R] × T For more information on the formula, refer to the Child Rearing Drop-In formulas for the first and second additional contributory periods section above.","Callout The following formula is used to calculate the average of the first additional contributory period ratio ( CRDI factor): [[(M1 × A) + (M2 × B) + (M3 × C) + (M4 × D) + (M5 × E) + (M6 × F) + Q] / R] For more information on the formula, refer to the Child Rearing Drop-In formulas for the first and second additional contributory periods section above."
3192,3268,dita_document:6fd4e0c9dd4432fb4030,dita_document:f60697bd09b4541a855d,0.8616988062858582,0.9994997,duplicate/semantic duplicate,all_notes_en_cluster_00195,all_notes_en_cluster_00195,all_notes_en_cluster_00195,yes,"Both passages discuss the date stamping of online applications (CPP Pension Sharing and CPP Credit Split) using Atlantic Time, providing the same example of a client in British Columbia applying at the same time and receiving the same date stamp. The core information is essentially the same, despite the different application types.",True,llm_borderline,reviewed,dita_document,KA-04903_note_0006.dita,Note,,,KA-04903_note_0006.dita,,,dita_document,KA-04964_note_0004.dita,Note,,,KA-04964_note_0004.dita,,,"Note Note: The online CPP Pension Sharing application is date stamped using Atlantic Time. For example, if a client applies online while in British Columbia on January 20 at 9:05 p.m., the Atlantic region date stamps it January 21 at 1:05 a.m. Receipt Date and Date Protection Receipt Date and Date Protection","Note Note: The online CPP Credit Split application is date stamped using Atlantic Time. For example, if a client applies online while in British Columbia on January 20 at 9:05 p.m., the server in the Atlantic region date stamps it January 21 at 1:05 a.m. Refer to Receipt Date and Date Protection . Receipt Date and Date Protection"
19,3143,dita_document:2898ba095e46b373d969,dita_document:0aea11a337f86ed8ecdb,0.8616194725036621,0.99972117,conflicting information,all_notes_en_cluster_00028,all_notes_en_cluster_00028,all_notes_en_cluster_00028,yes,"The two passages provide conflicting terminology regarding the language requirement for accounts in ITRDS. Passage 1 refers to 'contact's preferred language,' while Passage 2 refers to 'client's written language.' This difference in wording suggests incompatible claims about what language information is required.",True,llm_borderline,reviewed,dita_document,KA-01053_note_0005.dita,Note,,,KA-01053_note_0005.dita,,,dita_document,KA-04891_note_0003.dita,Note,,,KA-04891_note_0003.dita,,,Note Note: Accounts must have the contact's preferred language entered in ITRDS in order to transfer information to the Public Sector Collections and Disbursements system.,Note Note: Accounts must have the client's written language entered in ITRDS in order to transfer information to the Public Sector Collections and Disbursements (PSCD) system.
701,1362,dita_document:4e3ffdb7c4acd339adb8,dita_document:a65739904f0d617e80ac,0.8615188598632812,0.999821,conflicting information,,all_notes_en_cluster_00460,all_notes_en_cluster_00535,no,"Both passages discuss the status of a payment attempt related to a Reclaimed Foreign Cheque with the Correspondence Indicator set to N. However, they provide mutually incompatible claims: Passage 1 states that the payment should not be canceled as it will be part of the overpayment, while Passage 2 claims that the client can cash the cheque at any time and that the bank will honor it. This creates a conflict regarding the actions that should be taken in this situation.",True,llm_borderline,reviewed,dita_document,KA-01524_note_0006.dita,Note,,,KA-01524_note_0006.dita,,,dita_document,KA-01793_note_0010.dita,Note,,,KA-01793_note_0010.dita,,,"Note Warning: If the payment attempt status is Returned with the reason Reclaimed Foreign Cheque and the Correspondence Indicator is set to N (i.e. showing the cheque has not been returned), do not cancel the payment as it will be part of the overpayment and request the return of the cheque.","Note Warning: If the Payment Attempt Status indicates Returned with the reason Reclaimed Foreign Cheque and the Correspondence Indicator is set to N , the cheque has not been returned and the client can cash the cheque at any time. The Bank of America will honour the cheque regardless of how long it has been in circulation and will reclaim the funds from Public Services and Procurement Canada (PSPC). In this situation, SPS does not generate a Payment Advice Notice (PAN). Reclaimed Foreign Cheque (Action) Reclaimed Foreign Cheque (Action)"
