item1_index,item2_index,item1_node_id,item2_node_id,embedding_similarity,cross_encoder_score,final_relationship_type,final_analysis,is_borderline,classification_source,llm_review_status,item1_node_type,item1_article_path,item1_article_title,item1_language,item1_topic_path,item1_source_element_path,item1_element_id,item1_conref_targets,item1_text,item2_node_type,item2_article_path,item2_article_title,item2_language,item2_topic_path,item2_source_element_path,item2_element_id,item2_conref_targets,item2_text
6667,6680,dita_document:34a02def429b5ae5d958,dita_document:defe239aab57dfeb202f,0.7243947386741638,0.9997906,conflicting information,"Both passages provide selection criteria for an accelerated procedure, but they refer to different medical conditions: dystrophie musculaire in Passage 1 and démence vasculaire in Passage 2. This indicates a conflict in the specific conditions being addressed.",True,llm_borderline,reviewed,dita_document,note_c_6668.dita,Note,,,note_c_6668.dita,,,Note Avertissement : Critères de sélection pour la procédure accélérée : Tous les cas de dystrophie musculaire ou de maladies désignées par les autres noms indiqués.,dita_document,note_c_6681.dita,Note,,,note_c_6681.dita,,,Note Avertissement : Critères de sélection pour la procédure accélérée : Tous les cas de démence vasculaire ou des maladies mentionnées ci-dessous.
3074,3081,dita_document:c956d6363caf85c71533,dita_document:ba2ffadef1518e68b62c,0.724372148513794,0.9985373,conflicting information,"The two passages provide conflicting conditions under which a section is mandatory. Passage 1 states it is mandatory if the applicant signed section I1, while Passage 2 states it is mandatory if the applicant is or was self-employed. These conditions cannot both be true simultaneously for the same applicant.",True,llm_borderline,reviewed,dita_document,note_c_3075.dita,Note,,,note_c_3075.dita,,,Note Note: This section is mandatory if the applicant signed section I1 above on a paper application.,dita_document,note_c_3082.dita,Note,,,note_c_3082.dita,,,Note Note: This section is mandatory if the applicant is or was self-employed.
3099,3183,dita_document:befae2511d67c502600f,dita_document:1f7187f380613066673d,0.7243199348449707,0.99727464,duplicate/semantic duplicate,"Both passages convey the same essential requirement regarding the completion of fields when transmitting a foreign benefit application, albeit with slightly different wording.",True,llm_borderline,reviewed,dita_document,note_c_3100.dita,Note,,,note_c_3100.dita,,,Note Note: All applicable fields of section 1.1 must be completed when you are transmitting a foreign benefit application.,dita_document,note_c_3184.dita,Note,,,note_c_3184.dita,,,Note Note: This section is mandatory when you are transmitting a foreign benefit application.
5251,5617,dita_document:36f717b04ffed924b4e5,dita_document:4a6880f4e9de0c884a3a,0.7243174910545349,0.9992095,duplicate/semantic duplicate,"Both passages provide instructions related to reviewing attachments in Cúram, although they focus on slightly different contexts (one on general client information and the other on application forms). The core instruction about examining attachments is the same.",True,llm_borderline,reviewed,dita_document,note_c_5252.dita,Note,,,note_c_5252.dita,,,"Note Remarque : Dans Cúram, examinez les sections Communications et Pieces jointes (sous l'onglet Personnes-ressources ) dans le dossier de personne, le dossier de demande et le dossier général du client puisque les renseignements nécessaires pourraient avoir été reçus sans avoir été attribués dans Mes tâches ouvertes .",dita_document,note_c_5618.dita,Note,,,note_c_5618.dita,,,"Note Remarque : Avant d'envoyer les formulaires de demande, examinez les Pièces jointes du DNFP sous l'onglet Personnes-ressources pour vérifier si une demande a été reçue et dont les données sont en attente d'être saisies dans Cúram. Consultez Pièces jointes – Ajouter, consulter, modifier, supprimer, déplacer et rechercher dans Cúram (démarche) Pièces jointes – Ajouter, consulter, modifier, supprimer, déplacer et rechercher dans Cúram (démarche)"
966,2567,dita_document:2fbf1dd2d596725a3355,dita_document:e7dfb5ad254b2a56b820,0.7243141531944275,0.99935544,one passage included in another,"Passage 2 provides a specific example of the calculation described in Passage 1, which outlines the formula for calculating a monthly amount. The information in Passage 2 is contained within the framework established by Passage 1.",True,llm_borderline,reviewed,dita_document,note_c_0967.dita,Callout,,,note_c_0967.dita,,,Callout Calculated monthly amount (payment amount × number of payments received in the year) ÷ 12,dita_document,note_c_2568.dita,Callout,,,note_c_2568.dita,,,"Callout $2,400.00 ∕ 12 = $200.00 (calculated monthly amount) ($200.00 × 12) ∕ 12 × 12 = $2,400.00 (estimated income)"
3388,3391,dita_document:eda4d606aff9ac31f5cd,dita_document:2558064ecc04091f3dd2,0.7242768406867981,0.9967552,conflicting information,"Both passages discuss actions taken regarding discrepancies in date of birth (DOB) for accounts identified in a scan. However, they present mutually incompatible outcomes: Passage 1 indicates no monetary impact and no changes to the account, while Passage 2 describes an overpayment that has been remitted due to the DOB update, indicating a financial impact. This creates a conflict in the information provided about the consequences of the DOB discrepancies.",True,llm_borderline,reviewed,dita_document,note_c_3389.dita,Callout,,,note_c_3389.dita,,,"Callout Option 1: No monetary impact Account identified on DOB discrepancy scan reviewed. IA DOB <insert new DOB> matches <insert correct source of DOB>. No changes to account, no letter sent as no monetary impacts to client. File sent to p/a.",dita_document,note_c_3392.dita,Callout,,,note_c_3392.dita,,,Callout Option 4: Remission of resulting overpayment Account identified on DOB discrepancy scan. IA DOB updated to <enter new DOB> as per <insert correct source of DOB>. New effective date is <insert date>. Overpayment of $xxx.xx for the period of <MMMYYYY> to <MMMYYYY> remitted due to <insert reason for remission>. Letter sent to advise client. File sent to p/a.
6178,6751,dita_document:2db58eed879cf034814b,dita_document:80e0635c4126360ea6d9,0.7242372632026672,0.99939275,conflicting information,"Passage 1 states that it is no longer necessary for earnings to exceed the monthly amount of truly remunerative occupation during the observation month, while Passage 2 indicates that earnings equal to or exceeding the maximum annual or monthly amount of truly remunerative occupation generally suggest that the provider is no longer eligible for disability benefits. These statements present mutually incompatible claims regarding the relationship between earnings and eligibility for benefits.",True,llm_borderline,reviewed,dita_document,note_c_6179.dita,Note,,,note_c_6179.dita,,,Note Remarque : Il n'est plus nécessaire que les gains soient supérieurs au montant mensuel de l'occupation véritablement rémunératrice au cours du mois d'observation.,dita_document,note_c_6752.dita,Note,,,note_c_6752.dita,,,Note Remarque : Des gains égaux ou supérieurs au montant annuel ou mensuel maximal de l'occupation véritablement rémunératrice (OVR) sont généralement un indice que le prestataire n'est plus admissible aux prestations d'invalidité du RPC.
5603,7245,dita_document:e7d973195f0e3495ac5c,dita_document:7326852939926c6ab833,0.7241963744163513,0.9973841,one passage included in another,"Passage 1 provides a formula for calculating the monthly amount, while Passage 2 applies that formula with specific numbers to demonstrate the calculation of the monthly amount and the expected income. Therefore, Passage 1's information is included in Passage 2.",True,llm_borderline,reviewed,dita_document,note_c_5604.dita,Callout,,,note_c_5604.dita,,,Callout Montant mensuel calculé (Le montant du paiement × le nombre de paiements versés au cours de l'année civile) ÷ 12,dita_document,note_c_7246.dita,Callout,,,note_c_7246.dita,,,"Callout 1 800,00 $ × 2 ∕ 12 = 300,00 $ (montant mensuel calculé) (300,00 $ × 6) ∕ 6 × 12 = 3 600,00 $ (revenu prévu)"
7890,8008,dita_document:f8d052b87696be5d1a38,dita_document:2ab7e61c1717231750e6,0.7240733504295349,0.99943435,duplicate/semantic duplicate,"Both passages provide instructions regarding the information required about a deceased person when the national insurance number is not provided. They convey similar requirements, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_7891.dita,Note,,,note_c_7891.dita,,,"Note Remarque : Si le Numéro d'assurance nationale de la personne décédée n'est pas fourni, la date et le lieu de naissance, le nom de famille, le nom de la mère à la naissance et le nom du père de la personne décédée doit être fourni.",dita_document,note_c_8009.dita,Note,,,note_c_8009.dita,,,"Note Remarque : Cette section concerne les renseignements de la personne décédée. Si le numéro d'assurance nationale n'est pas fourni à la question 1.1, les questions 1, 2, 4, 6 et 7 doivent être complétées."
7724,8541,dita_document:a5dca8a04ae5e64563fd,dita_document:006878cead20b7e16777,0.7239462733268738,0.996346,one passage included in another,"Passage 1 provides a general instruction about establishing a reception date and date protection, while Passage 2 specifies that the reception date field is filled from the benefits request details form, which is a more specific instance of the broader instruction in Passage 1.",True,llm_borderline,reviewed,dita_document,note_c_7725.dita,Note,,,note_c_7725.dita,,,Note Remarque : Établissez une date de réception et une protection de la date.,dita_document,note_c_8542.dita,Note,,,note_c_8542.dita,,,Note Remarque : Le champ Date de réception est rempli à partir du formulaire de Détails de la demande de prestations.
1164,2140,dita_document:21c3a020645c8ef7ba96,dita_document:4875daf60701ccb44632,0.7239059805870056,0.99962693,conflicting information,"Passage 1 states that you cannot modify the field after clicking Submit, while Passage 2 suggests that you can adjust the information entered after clicking Submit by reviewing and updating mandatory fields. This presents mutually incompatible claims regarding the ability to modify information post-submission.",True,llm_borderline,reviewed,dita_document,note_c_1165.dita,Note,,,note_c_1165.dita,,,Note Note: You cannot modify this field after you click Submit for the data capture session.,dita_document,note_c_2141.dita,Note,,,note_c_2141.dita,,,"Note Note: If you need to adjust the information you entered in the data capture session after you have clicked Submit , review the mandatory fields on the Client Profile screen and/or the Data Capture - RTR screen and update them where necessary."
8216,8515,dita_document:90061ebcc8e21833c63e,dita_document:f438c4774a0218572b3d,0.7238498330116272,0.9994018,conflicting information,"Passage 1 states that selecting 'Gouvernement étranger' makes the fields 'Reçus du pays' and 'Mode de réception' mandatory, while Passage 2 instructs to leave these fields empty if the same option is selected. This presents mutually incompatible claims regarding the requirements for these fields.",True,llm_borderline,reviewed,dita_document,note_c_8217.dita,Note,,,note_c_8217.dita,,,"Note Remarque : Si vous sélectionnez Gouvernement étranger , les champs Reçus du pays et Mode de réception deviendront obligatoires.",dita_document,note_c_8516.dita,Note,,,note_c_8516.dita,,,Note Remarque : Laissez les champs Mode de réception et Reçus du pays vides si cette option est sélectionnée.
4808,7065,dita_document:edddfed4ae89d5c22110,dita_document:3627ca55e1e6ff46dcce,0.7237755656242371,0.9987729,duplicate/semantic duplicate,"Both passages convey the same instruction regarding the necessity of indicating the preferred language of the contact in SERTI for the purpose of transferring information to the public sector's perception and disbursement system, albeit with slight variations in wording.",True,llm_borderline,reviewed,dita_document,note_c_4809.dita,Note,,,note_c_4809.dita,,,Note Remarque : Les comptes doivent indiquer la langue de préférence du contact dans SERTI afin que les renseignements soient transférés au système de Perceptions et décaissements du secteur public.,dita_document,note_c_7066.dita,Note,,,note_c_7066.dita,,,Note Remarque : Assurez-vous que la langue écrite préférée du client comme saisie dans le SERTI figure dans tous les comptes afin de transférer les données pertinentes au PDSP.
5573,9264,dita_document:1eb3fd5a287142c41865,dita_document:70aa54aeaa370615f86d,0.7237666249275208,0.9899757,conflicting information,"Passage 1 states that all withdrawal requests must be treated urgently to prevent payments after a client has requested to withdraw from the automatic registration process, implying that payments can occur after a withdrawal request. Passage 2 states that a client can only withdraw before the first payment is made, which contradicts the implication in Passage 1.",True,llm_borderline,reviewed,dita_document,note_c_5574.dita,Note,,,note_c_5574.dita,,,"Note Remarque : Pour éviter que les paiements ne soient effectués après que le client a demandé à se désister du processus d’inscription automatique, toutes les demandes de désistement doivent faire l’objet d’une correspondance urgente .",dita_document,note_c_9265.dita,Note,,,note_c_9265.dita,,,Note Remarque : Le client peut décider de se désister uniquement avant le versement du premier paiement.
6662,6665,dita_document:0ed98ff0845e628f82b9,dita_document:10c45787db3876e82709,0.7236977219581604,0.999158,conflicting information,"The two passages provide different criteria for selection in an accelerated procedure, one for primary liver cancer and the other for recurrent/symptomatic small intestine adenocarcinoma, which are mutually incompatible.",True,llm_borderline,reviewed,dita_document,note_c_6663.dita,Note,,,note_c_6663.dita,,,Note Avertissement : Critères de sélection pour la procédure accélérée : Tous les cas de cancer primaire du foie.,dita_document,note_c_6666.dita,Note,,,note_c_6666.dita,,,Note Avertissement : Critères de sélection pour la procédure accélérée : Adénocarcinome de l'intestin grêle récidivant/symptomatique.
5791,5793,dita_document:44cb5665ca388ed5b26a,dita_document:bc5463475564b2f134c2,0.7236626744270325,0.99949455,conflicting information,"The two passages provide different details about what the displayed amount accounts for. Passage 1 refers specifically to payments related to social services and workers' compensation, while Passage 2 mentions all insurance payments. This creates a conflict in the information regarding the types of payments considered.",True,llm_borderline,reviewed,dita_document,note_c_5792.dita,Note,,,note_c_5792.dita,,,Note Remarque : Le montant affiché dans cette case tient compte du paiement mensuel des services sociaux / de l'organisme provincial d'indemnités des accidents du travail et le soustrait du remboursement dû au destinataire.,dita_document,note_c_5794.dita,Note,,,note_c_5794.dita,,,Note Remarque : Le montant affiché dans cette case tient compte de tous les paiements mensuels d’assurance et les soustrait du montant total payable au prestataire.
6659,6666,dita_document:c6629d50078eade1144b,dita_document:6d4f1e0d6de524308a80,0.723538875579834,0.9998109,conflicting information,"Passage 1 specifies that the selection criteria for the accelerated procedure include all diagnosed cases of Huntington's disease and other specified diseases, while Passage 2 states that the criteria include all cases, but implies a limitation based on the advanced stage of the disease for applicants. This creates a conflict regarding the inclusivity of the selection criteria.",True,llm_borderline,reviewed,dita_document,note_c_6660.dita,Note,,,note_c_6660.dita,,,Note Avertissement : Critères de sélection pour la procédure accélérée : Tous les cas diagnostiqués de la maladie de Huntington et des autres maladies nommées ci-dessous.,dita_document,note_c_6667.dita,Note,,,note_c_6667.dita,,,"Note Avertissement : Critères de sélection pour la procédure accélérée : Tous les cas, étant donné que les personnes qui présenteront une demande seront vraisemblablement à un stade avancé de la maladie."
7779,8178,dita_document:1e7cc3815b0824dbe5cf,dita_document:3ac69169f76c21a20dce,0.7235243916511536,0.99691635,conflicting information,"Passage 1 states that the field is mandatory only if the postal address is different from the home address, while Passage 2 asserts that adding an address is mandatory without any conditions. This presents mutually incompatible claims regarding the necessity of providing an address.",True,llm_borderline,reviewed,dita_document,note_c_7780.dita,Note,,,note_c_7780.dita,,,Note Remarque : Ce champ est obligatoire si l'adresse postale est différente de celle du domicile.,dita_document,note_c_8179.dita,Note,,,note_c_8179.dita,,,Note Remarque : L’ajout d’une adresse est obligatoire.
6278,8650,dita_document:190312f5863bea406e2d,dita_document:3e1e0cddf3e2c3ceb861,0.7234960198402405,0.9730281,duplicate/semantic duplicate,"Both passages discuss the taxation of non-residents based on their country of residence, emphasizing that the location of payment does not affect the tax obligation. Passage 1 provides a specific example involving Jamaica and Canada, while Passage 2 presents a more general statement about the determination of non-resident tax based on residence.",True,llm_borderline,reviewed,dita_document,note_c_6279.dita,Note,,,note_c_6279.dita,,,"Note Remarque : L’impôt des non-résidents n’ est pas fonction de l’endroit où le paiement est envoyé mais plutôt du lieu de résidence de la personne. Par exemple, si la personne réside en Jamaïque mais que les paiements qu’il reçoit sont déposés directement dans un compte bancaire canadien, les paiements de la personne sont toujours assujettis à l’impôt des non-résidents de 25 % puisque la Jamaïque n’ a pas de convention fiscale avec le Canada.",dita_document,note_c_8651.dita,Note,,,note_c_8651.dita,,,Note Remarque : Le pays dans lequel réside un client détermine si l'impôt des non-résidents s'applique ou non.
4408,4409,dita_document:68d7a03b0b0c59c4742d,dita_document:17eee1c4fd58cb20cddd,0.7234776616096497,0.99715096,duplicate/semantic duplicate,"Both passages discuss the requirement for manual processing of tax slips after a certain condition is met, specifically that once a tax slip is modified manually, all future versions must also be done manually. The second passage provides a specific context regarding migrated tax slips for the years 2023 and 2024, but the core instruction about manual processing remains the same.",True,llm_borderline,reviewed,dita_document,note_c_4409.dita,Note,,,note_c_4409.dita,,,"Note Note: Once a tax slip version has been modified manually, all future versions of the tax slip for that specific client, tax slip form type and tax year must be done manually since the system will no longer know what has been accounted for or not.",dita_document,note_c_4410.dita,Note,,,note_c_4410.dita,,,Note Note: Migrated tax slips for the tax years 2023 and 2024 show a Creation Method of Create manually since the financial data was not generated by Cúram. All future versions of those tax slips must be done manually.
5216,5222,dita_document:4ee8fa0ad072908dd12d,dita_document:906e5fdcde5ca3283e6e,0.7234627604484558,0.97922885,conflicting information,"Passage 1 states that the procedure has not been updated to include the guidelines of the Cúram system, while Passage 2 indicates that a new process has been developed for interprogram recovery requests between SCTP and the Cúram system, suggesting that updates and new forms have been created. This presents mutually incompatible claims regarding the status of the procedures and guidelines.",True,llm_borderline,reviewed,dita_document,note_c_5217.dita,Note,,,note_c_5217.dita,,,"Note Alerte du système Cúram : Cette procédure n’a pas été mise à jour pour inclure les directives du système Cúram. Continuez d’utiliser les directives pour traiter une demande de recouvrement interprogramme, mais consultez les outils de travail et procédures du système ci-dessous pour trouver les directives applicables au système Cúram à l’appui de la procédure opérationnelle. Flux de travail concernant le recouvrement interprogramme (outil de travail) ; Flux de travail concernant le recouvrement interprogramme (outil de travail) Fonds disponibles – Flux de travail de communication (outil de travail) ; Fonds disponibles – Flux de travail de communication (outil de travail) Preuves dans Cúram (outil de travail) ; et Preuves dans Cúram (outil de travail) Démarches des systèmes – Cúram . Démarches des systèmes – Cúram Flux de travail concernant le recouvrement interprogramme (outil de travail) Fonds disponibles – Flux de travail de communication (outil de travail) Preuves dans Cúram (outil de travail) Démarches des systèmes – Cúram",dita_document,note_c_5223.dita,Note,,,note_c_5223.dita,,,Note Remarque : Un nouveau processus a été élaboré pour demander et répondre aux demandes de recouvrement interprogramme entre le SCTP et le système Cúram. De nouveaux formulaires ont également été créés pour faciliter ce processus. Les outils de travail provisoires suivants fournissent les directives mises à jour à utiliser avec la présente procédure opérationnelle. Flux de travail concernant le recouvrement interprogramme (outil de travail) ; et Flux de travail concernant le recouvrement interprogramme (outil de travail) Fonds disponibles – Flux de travail de communication (outil de travail) . Fonds disponibles – Flux de travail de communication (outil de travail) Flux de travail concernant le recouvrement interprogramme (outil de travail) Fonds disponibles – Flux de travail de communication (outil de travail)
1988,1991,dita_document:cd0f1ce2aa522d8c7461,dita_document:f3a28e69ca6a3a154d67,0.7234503030776978,0.9923212,conflicting information,"Both passages discuss expedited processing for cases due to disease, but Passage 1 refers to 'widespread disease' in general, while Passage 2 specifies 'Huntington disease and other names listed below.' This creates a conflict regarding the specific conditions under which expedited processing is applicable.",True,llm_borderline,reviewed,dita_document,note_c_1989.dita,Note,,,note_c_1989.dita,,,Note Warning: Selection for expedited processing: All cases due to the frequency of widespread disease at time of diagnosis.,dita_document,note_c_1992.dita,Note,,,note_c_1992.dita,,,Note Warning: Selection for expedited processing: All cases diagnosed with Huntington disease and other names listed below.
995,4247,dita_document:f148c5170422ce075efa,dita_document:980c36943cad2fae2d55,0.7233865857124329,0.9975289,conflicting information,"Passage 1 states that CRA income can be edited and removed, while Passage 2 asserts that CRA income evidence cannot be edited, discarded, or deleted. These claims are mutually incompatible.",True,llm_borderline,reviewed,dita_document,note_c_0996.dita,Note,,,note_c_0996.dita,,,"Note Note: If the CRA income is the only income available, you must add it as Manually Entered Income. Once added, you can edit the evidence to remove the income and access the Effective Date of Change field for line 2. Enter the option effective date as the Effective Date of Change . The Manually Entered Income evidence must be set as the preferred income",dita_document,note_c_4248.dita,Note,,,note_c_4248.dita,,,"Note Note: The CRA income evidence cannot be edited, discarded or deleted. If you find any discrepancies or if you need to amend a client's income information, you must create a manually entered income evidence for the appropriate tax year. Manually Entered Income Evidence—Add, Edit, View and Delete in Cúram (Action) Manually Entered Income Evidence—Add, Edit, View and Delete in Cúram (Action)"
5304,6831,dita_document:b44530221efbd596fdf3,dita_document:5d661678120d4000b14f,0.7232683300971985,0.9945183,conflicting information,"Passage 1 states that a child over 18 cannot renew benefits through the online service if the contributor has reached 65 or is receiving PIAR, while Passage 2 indicates that when a contributor reaches 65, the INV benefit is converted to RTR, and the child remains eligible for PECI if they meet all criteria. This presents conflicting information regarding the eligibility of the child for PECI based on the contributor's age and benefit status.",True,llm_borderline,reviewed,dita_document,note_c_5305.dita,Note,,,note_c_5305.dita,,,Note Remarque : Un enfant +18 ans ne peut pas renouveler ses prestations par l'entremise du service en ligne de déclaration de fréquentation scolaire ou universitaire de MDSC s'il reçoit des versements au titre de la PECI en raison du fait que le cotisant invalide a atteint l'âge de 65 ans ou qu'il reçoit une PIAR .,dita_document,note_c_6832.dita,Note,,,note_c_6832.dita,,,"Note Remarque : À compter du 1er janvier 2025, lorsqu'un cotisant invalide atteint l'âge de 65 ans, la prestation d' INV est convertie en RTR du RPC, ou lorsque la PIAR prend fin, l'enfant reste admissible à la PECI à condition qu'il continue de répondre à tous les critères d'admissibilité (c.-à-d. la relation enfant-cotisant, la fréquentation scolaire pour les enfants âgés de 18 à 25 ans)."
739,1877,dita_document:28998a739d4b188c0352,dita_document:9fdcb18facbcd6887410,0.7232245206832886,0.9804829,conflicting information,"Passage 1 states that the contact should be created on one child's account and will be available for selection on each child's Data Capture screen, implying a direct association with each child's account. Passage 2, however, indicates that the contact payee must be added to the parent's account first and then to the child's account, suggesting a hierarchical structure that contradicts the direct association mentioned in Passage 1.",True,llm_borderline,reviewed,dita_document,note_c_0740.dita,Note,,,note_c_0740.dita,,,"Note Reminder: If paying multiple children's benefits to a third-party payee, create the Contact on one child's account. After you create the Contact on that child's account, the Contact will be available for selection on each child's Data Capture screen.",dita_document,note_c_1878.dita,Note,,,note_c_1878.dita,,,Note Note: The contact payee must be added first to the parent's account and then to the child's account because the contact cascades down from the parent's account to the child's account. You must then go into the child's account to correct the payee role.
7182,7476,dita_document:d18cb4678b637d208963,dita_document:3ccef36f052920cc7138,0.723207950592041,0.98089296,duplicate/semantic duplicate,"Both passages provide the same information regarding the timestamping of online applications using Atlantic Time, with similar examples and phrasing, indicating they are essentially the same scoped fact presented in slightly different wording.",True,llm_borderline,reviewed,dita_document,note_c_7183.dita,Note,,,note_c_7183.dita,,,"Note Remarque : La demande de réexamen en ligne est estampillée en utilisant l'heure de l’Atlantique. Par exemple, si un client présente une demande en ligne à partir de la Colombie-Britannique (heure du Pacifique) le 20 janvier à 21 h 05, le serveur dans la région de l’Atlantique l’estampillera au 21 janvier à 1 h 05. Consultez Date de réception et protection de la date Date de réception et protection de la date",dita_document,note_c_7477.dita,Note,,,note_c_7477.dita,,,"Note Remarque : La Demande pour la division des crédits de pension du Régime de pensions du Canada en ligne est estampillée à l'heure de l'Atlantique. Par exemple, si un client envoie une demande en ligne le 20 janvier à 21 h 05 depuis la Colombie-Britannique, le serveur de l'Atlantique l'estampillera du 21 janvier, 1 h 05."
8668,8670,dita_document:ef027e3af7d786c2e183,dita_document:800b99d493eb50397d8b,0.7230983972549438,0.9997067,conflicting information,"Both passages provide default options for selection, but they refer to different options: 'Centre d'appels' in Passage 1 and 'Admissibilité et droit aux prestations' in Passage 2. This creates a conflict as they cannot both be the default option simultaneously.",True,llm_borderline,reviewed,dita_document,note_c_8669.dita,Note,,,note_c_8669.dita,,,Note Remarque : L'option Centre d'appels est sélectionnée par défaut. Sélectionnez une autre option au besoin.,dita_document,note_c_8671.dita,Note,,,note_c_8671.dita,,,Note Remarque : L'option Admissibilité et droit aux prestations est sélectionnée par défaut. Sélectionnez une autre option au besoin.
261,1736,dita_document:4d623f0ccf530e302dc7,dita_document:b4b15712194bf17f2283,0.72303706407547,0.99907017,duplicate/semantic duplicate,"Both passages convey the same instruction regarding not seeking or offering a compromise settlement to a debtor, albeit with slightly different wording.",True,llm_borderline,reviewed,dita_document,note_c_0262.dita,Note,,,note_c_0262.dita,,,Note Note: You must not seek or offer a compromise settlement to a debtor as a debt repayment option.,dita_document,note_c_1737.dita,Note,,,note_c_1737.dita,,,"Note Note: In dealing with the individual, a compromise settlement should never be solicited or offered as an option."
3896,4384,dita_document:ce48e36c7863a1840fc2,dita_document:4c06d70a71941836b61a,0.7229244709014893,0.9519704,conflicting information,"Passage 1 states that Cúram will not recognize entitlement that was already paid on the duplicate record, implying that any payment corrections will not account for previously paid amounts. In contrast, Passage 2 indicates that Cúram will create an overpayment for the amount of the migrated entitlement, suggesting that the previously paid amounts may be considered. This presents a conflict regarding how Cúram handles payment corrections and overpayments related to duplicate records.",True,llm_borderline,reviewed,dita_document,note_c_3897.dita,Note,,,note_c_3897.dita,,,"Note Note: If updated evidences result in any payment corrections, Cúram will automatically create the payment corrections as underpayment or overpayment. However, Cúram will not recognize entitlement that was already paid on the duplicate record so any monetary that is calculated may need to be offset towards the overpayment to bring the account into balance. Liability Offset—Create, Complete and Delete in Cúram (Action) Liability Offset—Create, Complete and Delete in Cúram (Action)",dita_document,note_c_4385.dita,Note,,,note_c_4385.dita,,,Note Note: Cúram will create an overpayment (i.e. Payment Correction Case) for the amount of the migrated entitlement.
2830,3133,dita_document:04f6f4e55e025667ca3e,dita_document:48390391c2de0ba952ec,0.7229027152061462,0.9966121,conflicting information,"Passage 1 states that clients should not complete an interim application for benefits from a country without an agreement or without benefit provisions, while Passage 2 specifies that the agreement with China is limited and does not help qualify for benefits, suggesting that there is a conflict regarding the applicability of the agreement with China.",True,llm_borderline,reviewed,dita_document,note_c_2831.dita,Note,,,note_c_2831.dita,,,"Note Note: Clients should not complete an interim application for benefits from a country with which Canada does not have an agreement in force, or from a country where the agreement does not contain benefit provisions (e.g. social security agreements with China, Israel, the United Kingdom).",dita_document,note_c_3134.dita,Note,,,note_c_3134.dita,,,Note Note: The Interim Agreement on Social Security between Canada and China is a limited agreement dealing only with contributions. It is not an agreement of the standard type and cannot help people to qualify for social security benefits from Canada and China.
4638,5634,dita_document:0baf956491da07fe0cda,dita_document:6475e1c7d41a7ed38ba2,0.7228764891624451,0.98950833,conflicting information,"Passage 1 states that a canceled request cannot be processed again and that the client must submit a new request, while Passage 2 indicates that the request is no longer in circulation but can be processed if received. These statements are mutually incompatible regarding the handling of canceled requests.",True,llm_borderline,reviewed,dita_document,note_c_4639.dita,Note,,,note_c_4639.dita,,,Note Remarque : Vous ne pouvez pas traiter à nouveau la demande annulée. Le client doit soumettre une nouvelle demande.,dita_document,note_c_5635.dita,Note,,,note_c_5635.dita,,,Note Remarque : Cette demande n'est plus en circulation mais peut être traitée si elle est reçue.
4101,4488,dita_document:e0c9f76163d11ab0e3b3,dita_document:76dd56431522c89c0973,0.7228133082389832,0.99947494,conflicting information,"Both passages provide instructions that depend on selecting 'Yes', but they specify different fields that need to be updated, leading to mutually incompatible claims about what must be updated.",True,llm_borderline,reviewed,dita_document,note_c_4102.dita,Note,,,note_c_4102.dita,,,"Note Note: If you select Yes , you must update the Retirement Date field.",dita_document,note_c_4489.dita,Note,,,note_c_4489.dita,,,"Note Note : If you select Yes , you must update the Date signed , Name and Relationship to applicant field."
364,1732,dita_document:7a96114d447b35b15933,dita_document:0d6b69a75c846fb7a8d8,0.7226396203041077,0.99472946,conflicting information,"Passage 1 states that a third party receivable cannot be recovered from the CPP Death benefit, while Passage 2 indicates that the DTH benefit is not payable to the estate and cannot be applied against the deceased individual's overpayment. Both passages address the treatment of benefits in relation to third-party claims and overpayments, but they present mutually incompatible claims regarding the recovery of amounts owed.",True,llm_borderline,reviewed,dita_document,note_c_0365.dita,Note,,,note_c_0365.dita,,,"Note Note: You cannot recover a third party receivable (e.g. a CRA statutory set-off) from the CPP Death benefit, even if an estate applies.",dita_document,note_c_1733.dita,Note,,,note_c_1733.dita,,,"Note Note: When a third party (i.e. a survivor, next of kin, individual or institution responsible for funeral expenses) applies and is eligible for the DTH benefit, it is not payable to the estate of the individual. This means it cannot be applied against the deceased individual's overpayment. By holding these individuals accountable for the overpayment, it is contrary to both the legislation and the key principles of overpayment recovery."
3168,3337,dita_document:85cbabf1f3851b570506,dita_document:3fc7c982dd2d7f304da7,0.7225536704063416,0.9959902,conflicting information,"Passage 1 states that a protective date does not need to be obtained if the interim or foreign benefit application was not submitted within 6 months of the corresponding Canadian benefit receipt date. In contrast, Passage 2 claims that a protective date is required if the applicant applied for the foreign benefit more than 6 months after age 60. These two statements present mutually incompatible claims regarding the conditions under which a protective date is necessary.",True,llm_borderline,reviewed,dita_document,note_c_3169.dita,Note,,,note_c_3169.dita,,,"Note Note: If the interim or foreign benefit application was not submitted within 6 months of the corresponding Canadian benefit receipt date, a protective date does not need to be obtained.",dita_document,note_c_3338.dita,Note,,,note_c_3338.dita,,,Note Note: A protective date is only required if the applicant applied for the foreign benefit more than 6 months after age 60.
